Valetta6789,25197.765563564844
IAMJEFF,22466.88128654112
Fireheart,22069.648823875454
Lanvin,22001.049167303452
kimbifille,20977.231169061517
melwen,20549.937834080836
Lel0uch,18480.76818340591
TimeHoodie,18140.421091447344
Dr_Kakashi,17426.74975937761
scharkbite,16700.393073152547
Kyle,15729.940520596252
pianoblook,14118.299093597752
TheDaniMan,14005.386493325192
piper,13802.149022339428
Zamiel,13680.21350678117
Floriman,13429.689326257947
asaelr,13296.463680860088
Pablo-,13166.257253252264
sephiroth,12517.493467918814
HelanaAshryvr,11969.707254271001
MarkusKahlsen,11659.827383462107
indego,11074.659113210206
micerang,10559.8707655211
derekcheah,10398.290879718608
Nitrate2,10058.128939531129
Livia,9743.401176192716
Fey,9225.342632348706
Wittvector,8929.502567375375
jack67889,8323.184654655266
ADrone,8179.544595021875
Sucubis,7928.989637275641
MangoPie,7495.203927308399
ChristopheAF,7384.95160988573
sin_faith,7383.784525848001
rz,7165.392717099601
dobi,6819.958999162599
wump,6545.427394188294
hakha3,6325.584483893338
nitawa,6147.0029529236845
Jake_Stiles,5465.7476390566535
timotree,5455.639794958037
newduke,5311.921145360526
Libster,5302.056682875195
jeff10,5273.808112077269
VerySloppyTwo,5083.863913547478
avanderwalde,4994.240980108459
sjdrodge,4918.608586261185
Durandal,4896.87939938714
will.i.am,4868.06466880503
rachyrules,4831.794436093469
Bonja97,4796.030277395607
StKildaFan,4773.193417931622
anser,4734.387364096181
swineherd,4637.740574399521
kopen,4588.660546588137
bjnh,4565.562957775507
Zakisan,4328.187579137458
orucsoraihc,4029.9656222155104
padi,3970.5854949990385
squirrel1988,3955.354406228673
cockdestroyer,3942.0674948581377
invarse,3834.264525296527
dj.narayanan,3808.977417518564
florrat2,3675.7040528469734
qqqq,3609.821933994201
IsabeltheCat,3489.335373582797
colton,3486.0538335236033
aquarelle,3437.443741001119
boba,3346.383993079833
rkass,3311.064379386116
Syrah,3272.145786901203
possum,3223.523735360166
willwin4sure,3172.6070689082203
NoMercy,3150.9030085099466
ksfortson,2961.6341291711183
katian,2948.9008169663157
catula,2943.10494608988
antitelharsic,2754.583369409156
Nitrate,2710.32302279638
Animex52,2639.0576456714543
emilyzhao,2633.0409450667166
wortel,2594.5722282852785
BlueNovember,2491.5668046453934
Div,2367.422937228542
nkkarpov,2334.8229618593264
Bot-Fiora,2234.2807642052553
Denchulitas,1926.8712922163952
RaKXeR,1783.6671415225294
Razvogor,1767.2513648199674
fishcat,1730.8452169722652
duckmammal,1714.1026697838531
Asddsa76,1711.1757491236044
Spieler42,1685.2139634435273
methmatics,1647.5325897267608
Pimak,1639.2282433618577
Aluap,1609.0474537928226
Smandon,1570.015751750267
vEnhance,1538.0491457790336
corys,1525.8263315193158
eliclax,1521.8592240585192
skyblueexo,1497.81666254417
wolfpack,1490.6926988530597
DarthGandalf,1458.3431611357976
Kernel,1313.3931079215427
Daryl,1143.434054623817
CaitlinSmith,1118.4998725972468
FerKeth,863.0595786858739
duckless,755.9966508179098
rs1,734.9775148633903
MasN,732.4021349921093
sankala,664.7745146126555
duckmedic,637.5751439440811
Instantiation,629.9463724632719
Damian000,596.7059366232961
dmigor3,537.9030755352858
MathNoob,481.4637101720456
Cynas,347.94283787117587
qwertyelmer,315.0940091580898
duckington,248.53222566880038
HariKrishnan,239.9394633033649
Anax,94.36425225173139
