3 Suits,2,87,175
3 Suits,3,90,264
3 Suits,4,66,270
3 Suits,5,9,34
3 Suits,6,14,35
4 Suits,2,82,199
4 Suits,3,102,215
4 Suits,4,87,165
4 Suits,5,56,287
4 Suits,6,40,109
6 Suits,2,90,772
6 Suits,3,103,378
6 Suits,4,99,319
6 Suits,5,87,330
6 Suits,6,64,224
Alternating Clues & Black (5 Suits),2,2,4
Alternating Clues & Black (5 Suits),3,6,21
Alternating Clues & Black (6 Suits),3,3,12
Alternating Clues & Black (6 Suits),4,3,3
Alternating Clues & Black (6 Suits),6,6,6
Alternating Clues & Brown (3 Suits),2,2,26
Alternating Clues & Brown (5 Suits),4,3,3
Alternating Clues & Brown (6 Suits),2,2,8
Alternating Clues & Cocoa Rainbow (5 Suits),2,2,12
Alternating Clues & Cocoa Rainbow (6 Suits),2,2,8
Alternating Clues & Dark Rainbow (5 Suits),2,2,20
Alternating Clues & Dark Rainbow (6 Suits),2,2,66
Alternating Clues & Light Pink (6 Suits),2,2,10
Alternating Clues & Light Pink (6 Suits),3,3,6
Alternating Clues & Pink (4 Suits),3,1,1
Alternating Clues & Pink (5 Suits),2,2,2
Alternating Clues & Prism (6 Suits),2,4,28
Alternating Clues & Rainbow (4 Suits),3,3,3
Alternating Clues & Rainbow (5 Suits),2,4,4
Alternating Clues & Rainbow (5 Suits),3,2,2
Alternating Clues & White (3 Suits),2,4,6
Alternating Clues & White (4 Suits),2,6,8
Alternating Clues & White (4 Suits),3,3,9
Alternating Clues & White (4 Suits),4,4,4
Alternating Clues & White (5 Suits),2,3,19
Alternating Clues & White (5 Suits),3,1,2
Alternating Clues & White (6 Suits),2,2,32
Alternating Clues (3 Suits),2,6,12
Alternating Clues (3 Suits),3,7,17
Alternating Clues (4 Suits),2,16,70
Alternating Clues (4 Suits),3,12,25
Alternating Clues (5 Suits),2,17,62
Alternating Clues (5 Suits),3,20,43
Alternating Clues (5 Suits),4,5,13
Alternating Clues (5 Suits),5,10,13
Alternating Clues (6 Suits),2,10,59
Alternating Clues (6 Suits),3,12,18
Alternating Clues (6 Suits),4,4,12
Ambiguous & Black (5 Suits),2,10,44
Ambiguous & Black (5 Suits),3,3,10
Ambiguous & Black (5 Suits),4,4,9
Ambiguous & Brown (3 Suits),2,8,36
Ambiguous & Brown (5 Suits),2,6,10
Ambiguous & Brown (5 Suits),3,2,6
Ambiguous & Brown (5 Suits),4,14,27
Ambiguous & Brown (5 Suits),5,3,10
Ambiguous & Cocoa Rainbow (5 Suits),2,3,4
Ambiguous & Dark Brown (5 Suits),2,2,26
Ambiguous & Dark Brown (5 Suits),3,3,9
Ambiguous & Dark Brown (5 Suits),4,4,4
Ambiguous & Dark Omni (5 Suits),2,1,15
Ambiguous & Dark Pink (5 Suits),2,4,40
Ambiguous & Dark Prism (5 Suits),2,2,21
Ambiguous & Dark Rainbow (5 Suits),2,2,14
Ambiguous & Dual-Color,2,10,90
Ambiguous & Dual-Color,3,22,69
Ambiguous & Dual-Color,4,11,32
Ambiguous & Dual-Color,5,5,37
Ambiguous & Gray (5 Suits),2,4,48
Ambiguous & Gray Pink (5 Suits),2,2,6
Ambiguous & Light Pink (3 Suits),2,1,4
Ambiguous & Light Pink (5 Suits),2,3,16
Ambiguous & Light Pink (5 Suits),3,5,8
Ambiguous & Light Pink (5 Suits),4,5,5
Ambiguous & Light Pink (5 Suits),5,4,4
