corys,34.67787117089354
Daryl,33.63041337128874
TimeHoodie,33.46941160783643
MangoPie,33.312017454704
hakha3,32.77504913934372
Nitrate2,32.55057909233375
rz,32.42259148008869
Bot-Fiora,32.380880640655874
Zakisan,32.06064873435154
catula,31.646289742901935
sin_faith,31.42035968445958
jack67889,31.172976234663917
ChristopheAF,31.160133375045277
possum,30.99542053230929
Lanvin,30.388189457601452
dobi,29.91210087352017
VerySloppyTwo,29.90508184439693
Wittvector,29.864557081522996
jeff10,29.79552605693372
wump,29.75194270085588
Smandon,29.62293871226919
wolfpack,29.229268604961955
timotree,29.174544358064367
duckless,29.0767942622273
MarkusKahlsen,28.86095886995571
nkkarpov,28.82497483776946
padi,28.77235865941332
Sucubis,28.72822332346247
Pablo-,28.684656325168334
colton,28.34190108555775
piper,28.053148419389082
Kernel,27.944534211096652
Bonja97,27.883896961602368
FerKeth,27.840631570512063
Pimak,27.783529548506063
avanderwalde,27.74578322282477
Spieler42,27.626458417107006
sephiroth,27.57157151523968
Floriman,27.51985517675809
Animex52,27.49018380907765
orucsoraihc,27.414732123915037
Valetta6789,27.388875612570484
melwen,27.11073592886654
scharkbite,26.936117859923463
Div,26.90253337759707
MathNoob,26.747983898446975
rachyrules,26.694996884494305
duckmedic,26.565630997670045
DarthGandalf,26.51533020246905
Denchulitas,26.39549715364925
duckmammal,26.37081030436697
rkass,26.278288725286632
eliclax,26.238952138939986
wortel,26.207800285709883
will.i.am,26.172390692500162
ksfortson,25.979246747115074
micerang,25.94562841651376
cockdestroyer,25.934654571435118
methmatics,25.742696714480637
bjnh,25.6492300998624
Fey,25.484371912565486
swineherd,25.48209106812924
Nitrate,25.330121708377384
ADrone,25.32366747684791
qqqq,25.243510027931475
kimbifille,25.213018232045094
asaelr,25.135092024310186
Kyle,25.087624434762763
HelanaAshryvr,24.936890113064585
nitawa,24.588011811694738
aquarelle,24.55316957857942
pianoblook,24.34189498896164
Syrah,24.05989549192061
newduke,24.03584228669921
derekcheah,23.578890883715665
kopen,23.53159254660583
skyblueexo,23.403385352252656
Asddsa76,23.123996609778438
indego,23.120373931545316
fishcat,23.07793622629687
katian,23.03828763254934
vEnhance,22.95595739968707
TheDaniMan,22.73601703461882
squirrel1988,22.73192187487743
Lel0uch,22.703646416960577
NoMercy,22.66836696769746
duckington,22.593838697163672
IAMJEFF,22.489370657198318
Damian000,22.100219874936894
Durandal,21.959100445682243
willwin4sure,21.880048751091174
anser,21.817453290765812
Jake_Stiles,21.775887008193838
sjdrodge,21.66787923463077
Fireheart,21.510378970638843
BlueNovember,21.295442774746952
Dr_Kakashi,21.148968154584477
CaitlinSmith,21.10377118108013
StKildaFan,21.02728377943446
IsabeltheCat,20.894223793908964
antitelharsic,20.7111531534523
Livia,20.64279910210321
boba,20.52996314772904
rs1,20.41604207953862
Zamiel,20.0884192463747
florrat2,19.868670555929587
Aluap,19.864783380158304
Razvogor,19.856756908089523
Libster,19.637246973611834
invarse,19.562574108655753
Cynas,19.33015765950977
dj.narayanan,18.856323849101802
Instantiation,17.99846778466491
HariKrishnan,17.138533093097493
sankala,17.045500374683474
MasN,17.03260779051417
RaKXeR,16.36391872956449
dmigor3,16.30009319803896
emilyzhao,16.253339167078497
qwertyelmer,10.503133638602995
Anax,6.740303732266527
