piper,20.50839379248058
Valetta6789,20.386541718094534
IAMJEFF,18.103852769170928
Pablo-,17.09903539383411
Fireheart,17.015920450173827
kimbifille,16.688330285649577
ADrone,16.591368346900353
Nitrate2,16.301667649159043
Durandal,16.108155919036648
TimeHoodie,15.996843995985312
melwen,15.686975445863233
nitawa,15.601530337369757
asaelr,15.407258031124089
TheDaniMan,15.30643332603846
pianoblook,15.296098692955312
Syrah,15.219282729773036
anser,15.174318474667247
jack67889,15.13306300846412
micerang,15.12875467839699
Floriman,15.055705522710703
Lanvin,14.926084916759466
derekcheah,14.875952617623188
Dr_Kakashi,14.793505738011554
Lel0uch,14.760996951602166
MarkusKahlsen,14.759275168939375
hakha3,14.475021702273084
scharkbite,14.39689058030392
willwin4sure,14.355688094607332
ChristopheAF,14.256663339547742
avanderwalde,14.147991445066456
Sucubis,14.133671367692765
wump,14.106524556440288
Daryl,13.944317739314842
Fey,13.935562888744268
MangoPie,13.828789533779334
sephiroth,13.665385882007438
sjdrodge,13.662801628503292
StKildaFan,13.637695479804634
Kyle,13.618996121728356
Zakisan,13.525586184804556
wolfpack,13.429663953631168
Livia,13.420662777124953
rachyrules,13.237792975598545
Zamiel,13.204839292259818
rkass,13.139144362643316
fishcat,13.112463764941403
HelanaAshryvr,13.11030367390033
MathNoob,13.012532707352584
rz,12.93392187202094
orucsoraihc,12.875289527845082
corys,12.71521942932763
Smandon,12.661417352824735
dj.narayanan,12.570882566067867
Wittvector,12.541436190133954
invarse,12.489460994451228
Bonja97,12.424948905169968
dobi,12.33265641801555
possum,12.256744240913179
Libster,12.160680465310081
aquarelle,11.977155891989963
Nitrate,11.939748999102996
qqqq,11.91360374255512
sin_faith,11.832988022192309
timotree,11.757844385685424
wortel,11.582911733416422
colton,11.467282347117116
Div,11.436825783712765
swineherd,11.367011211763533
Jake_Stiles,11.292867022844325
NoMercy,11.253225030392667
Instantiation,11.249042365415571
kopen,11.191854991678381
florrat2,11.172352744215724
BlueNovember,11.073630242868415
Bot-Fiora,10.952356687280663
emilyzhao,10.925481099861894
sankala,10.897942862502548
padi,10.819034046318906
cockdestroyer,10.770676215459392
ksfortson,10.615176090219062
nkkarpov,10.564809782168897
bjnh,10.495547029368982
Damian000,10.468525203917476
Animex52,10.431057888029464
eliclax,10.42369331546931
Pimak,10.374862299758593
dmigor3,10.344289914140111
DarthGandalf,10.342859298835444
jeff10,10.300406468900915
will.i.am,10.227026615136618
boba,10.019113751736027
skyblueexo,9.919315645987881
Denchulitas,9.88139124213536
VerySloppyTwo,9.871580414655297
indego,9.697599924001931
Asddsa76,9.667659599568386
squirrel1988,9.395141107431527
katian,9.273273009328037
Kernel,9.249247238884104
antitelharsic,9.243568353722
IsabeltheCat,9.20668964006015
Spieler42,9.158771540453953
Cynas,9.156390470294102
vEnhance,9.047347916347256
duckmammal,8.974359527664152
catula,8.864773934005662
newduke,8.553818269501651
Razvogor,8.537446206859746
methmatics,8.405778519014085
qwertyelmer,7.685219735563166
Aluap,7.2807577094697855
rs1,7.277005097657329
MasN,7.042328221077974
duckless,6.8726968256173615
CaitlinSmith,6.861962408572067
duckmedic,6.855646709076141
FerKeth,6.690384330898247
RaKXeR,6.533579272976298
HariKrishnan,5.579987518682905
Anax,4.1027935761622345
duckington,3.883316026075006
