3 Suits,2,1,1
3 Suits,3,2,1
3 Suits,4,1,1
3 Suits,6,5,1
4 Suits,2,2,1
4 Suits,3,1,1
4 Suits,4,1,1
4 Suits,5,7,1
4 Suits,6,7,1
6 Suits,2,21,1
6 Suits,3,2,1
6 Suits,4,3,1
6 Suits,5,2,1
6 Suits,6,8,1
Alternating Clues & Rainbow (4 Suits),3,1,1
Alternating Clues (3 Suits),3,1,1
Alternating Clues (4 Suits),3,1,1
Alternating Clues (5 Suits),4,3,1
Alternating Clues (6 Suits),2,10,1
Alternating Clues (6 Suits),3,2,1
Ambiguous & Brown (5 Suits),4,1,1
Ambiguous & Dual-Color,3,8,1
Ambiguous & Rainbow (5 Suits),2,2,1
Ambiguous & Rainbow (5 Suits),3,1,1
Ambiguous & Rainbow (5 Suits),4,7,1
Ambiguous & White (5 Suits),2,12,1
Ambiguous & White (5 Suits),3,4,1
Ambiguous & White (5 Suits),4,1,1
Ambiguous & White (5 Suits),5,1,1
Ambiguous (4 Suits),2,1,1
Ambiguous (4 Suits),3,5,1
Ambiguous (4 Suits),4,3,1
Ambiguous (4 Suits),5,3,1
Ambiguous (6 Suits),2,33,1
Ambiguous (6 Suits),3,4,1
Ambiguous (6 Suits),4,2,1
Ambiguous (6 Suits),5,13,1
Ambiguous Mix,5,5,1
Black & Brown (5 Suits),2,16,1
Black & Brown (5 Suits),3,1,1
Black & Brown (5 Suits),4,8,1
Black & Brown (6 Suits),2,6,1
Black & Brown (6 Suits),3,10,1
Black & Brown (6 Suits),4,4,1
Black & Dark Rainbow (6 Suits),2,23,1
Black & Dark Rainbow (6 Suits),3,20,1
Black & Dark Rainbow (6 Suits),4,119,1
Black & Light Pink (6 Suits),2,15,1
Black & Muddy Rainbow (5 Suits),4,1,1
Black & Muddy Rainbow (6 Suits),3,12,1
Black & Muddy Rainbow (6 Suits),4,1,1
Black & Null (5 Suits),2,29,1
Black & Null (5 Suits),3,105,1
Black & Null (6 Suits),2,42,1
Black & Null (6 Suits),3,28,1
Black & Null (6 Suits),4,6,1
Black & Omni (5 Suits),2,19,1
Black & Omni (5 Suits),3,1,1
Black & Omni (5 Suits),4,17,1
