3 Suits,2,1,1
3 Suits,3,2,1
3 Suits,4,2,1
4 Suits,2,1,1
4 Suits,4,1,1
4 Suits,5,5,1
6 Suits,2,5,1
6 Suits,3,5,1
6 Suits,4,4,1
6 Suits,6,4,1
Ambiguous & Rainbow (5 Suits),2,1,1
Black & Pink (5 Suits),4,2,1
Black & Rainbow (6 Suits),3,2,1
Black & Rainbow (6 Suits),6,1,1
Black & White (5 Suits),3,1,1
Black (5 Suits),2,4,1
Black (5 Suits),3,13,1
Black (6 Suits),3,10,1
Brown (4 Suits),3,1,1
Brown (5 Suits),4,1,1
Brown (5 Suits),5,2,1
Dark Omni (6 Suits),2,6,1
Dual-Color (5 Suits),4,1,1
Dual-Color Mix,2,3,1
Light-Pink-Ones & White (5 Suits),4,1,1
Muddy Rainbow (5 Suits),5,1,1
No Variant,2,9,1
No Variant,3,3,1
No Variant,4,10,1
No Variant,5,6,1
Omni (5 Suits),4,2,1
Omni (6 Suits),3,1,1
Pink & Light Pink (5 Suits),6,1,1
Pink & White (6 Suits),3,2,1
Pink (4 Suits),5,1,1
Pink (5 Suits),2,1,1
Pink (5 Suits),3,1,1
Pink (5 Suits),4,1,1
Pink (5 Suits),5,1,1
Pink (6 Suits),3,4,1
Pink-Ones & Brown (4 Suits),3,2,1
Prism & Gray (6 Suits),5,1,1
Prism (4 Suits),4,1,1
Prism (5 Suits),4,1,1
Prism (6 Suits),3,6,1
Prism (6 Suits),4,1,1
Rainbow & Muddy Rainbow (6 Suits),5,1,1
Rainbow & Pink (6 Suits),2,6,1
Rainbow & Prism (3 Suits),3,18,1
Rainbow (3 Suits),4,1,1
Rainbow (4 Suits),3,2,1
Rainbow (4 Suits),4,3,1
Rainbow (5 Suits),2,4,1
Rainbow-Fives (5 Suits),2,2,1
Reversed (5 Suits),4,2,1
Reversed (6 Suits),4,2,1
Totally Blind (5 Suits),2,4,1
White & Prism (5 Suits),4,1,1
White (5 Suits),3,1,1
White (5 Suits),5,2,1
White (6 Suits),3,3,1
White (6 Suits),4,3,1
White-Ones & Brown (4 Suits),4,1,1
White-Ones & Pink (5 Suits),4,3,1
White-Ones & Prism (4 Suits),4,1,1
White-Ones & Rainbow (5 Suits),3,1,1
White-Ones & White (6 Suits),4,3,1
White-Ones (4 Suits),3,2,1
White-Ones (5 Suits),3,1,1
