518681,4,25,Brown-Ones & Pink (5 Suits),Aluap,aquarelle,methmatics,sin_faith
518661,3,0,Omni-Ones & Muddy Rainbow (6 Suits),Aluap,aquarelle,sin_faith
518657,3,0,Omni-Ones & Muddy Rainbow (6 Suits),Aluap,aquarelle,sin_faith
518541,3,0,Pink & Gray Pink (6 Suits),indego,Lel0uch,sin_faith
518539,3,28,Pink & Gray Pink (6 Suits),indego,Lel0uch,sin_faith
518530,3,29,Pink & Gray Pink (6 Suits),indego,Lel0uch,sin_faith
518524,3,0,Pink & Gray Pink (6 Suits),indego,Lel0uch,sin_faith
518522,3,0,Pink & Gray Pink (6 Suits),indego,Lel0uch,sin_faith
518424,5,28,Muddy Rainbow & Light Pink (6 Suits),corys,Lel0uch,newduke,sin_faith,xor
518409,5,0,Muddy Rainbow & Light Pink (6 Suits),corys,Lel0uch,newduke,sin_faith,xor
517734,5,0,Brown & Omni (6 Suits),indego,Lel0uch,melwen,sin_faith,squirrel1988
517719,5,0,Up or Down & Pink (6 Suits),indego,Lel0uch,melwen,sin_faith,squirrel1988
516758,5,0,Dark Prism (6 Suits),catula,Lanvin,qqqq,rz,sin_faith
516754,5,0,Dark Prism (6 Suits),catula,Lanvin,qqqq,rz,sin_faith
513107,2,0,Duck (5 Suits),Animex52,sin_faith
512270,3,25,White-Fives & Pink (5 Suits),Aluap,Pablo-,sin_faith
512257,2,15,Duck (4 Suits),Aluap,sin_faith
512249,2,0,Duck (4 Suits),Aluap,sin_faith
512179,6,0,Omni (6 Suits),Animex52,aquarelle,BraydonM,Lanvin,sin_faith,squirrel1988
512177,6,0,Omni (6 Suits),Animex52,aquarelle,BraydonM,Lanvin,sin_faith,squirrel1988
512056,4,0,Up or Down & Null (5 Suits),dobi,indego,newduke,sin_faith
512050,4,0,Up or Down & Null (5 Suits),dobi,indego,newduke,sin_faith
512036,4,18,Up or Down & Null (5 Suits),dobi,indego,newduke,sin_faith
512003,4,0,Up or Down & Null (5 Suits),dobi,indego,newduke,sin_faith
511979,4,0,Up or Down & Null (5 Suits),dobi,indego,newduke,sin_faith
511938,3,30,Black & Light Pink (6 Suits),dobi,newduke,sin_faith
511311,4,24,White & Cocoa Rainbow (6 Suits),indego,Lel0uch,melwen,sin_faith
511302,4,28,White & Cocoa Rainbow (6 Suits),indego,Lel0uch,melwen,sin_faith
511202,4,0,Muddy Rainbow (6 Suits),MangoPie,Pablo-,sin_faith,Tiramisu1th
511183,4,0,Dark Null (6 Suits),MangoPie,Pablo-,sin_faith,Wittvector
511173,3,0,Dark Null (5 Suits),Pablo-,sin_faith,Wittvector
511162,3,20,White (4 Suits),MalachiteMoa,qqqq,sin_faith
511154,3,0,Black & Brown (5 Suits),MalachiteMoa,qqqq,sin_faith
511151,4,0,Black & Brown (5 Suits),Lel0uch,MalachiteMoa,sin_faith,Wittvector
511146,5,25,White & Brown (5 Suits),bjnh,derekcheah,IsabeltheCat,Lel0uch,sin_faith
507571,4,0,Rainbow & Omni (6 Suits),ChristopheAF,indego,Lel0uch,sin_faith
507560,6,0,Dual-Color (6 Suits),ChristopheAF,indego,Lel0uch,melwen,sin_faith,squirrel1988
507548,6,0,Dual-Color (6 Suits),ChristopheAF,indego,Lel0uch,melwen,sin_faith,squirrel1988
507532,5,0,Dual-Color (6 Suits),indego,Lel0uch,melwen,sin_faith,squirrel1988
507530,5,0,Dual-Color (6 Suits),indego,Lel0uch,melwen,sin_faith,squirrel1988
504149,4,30,Omni & Gray (6 Suits),Lel0uch,MangoPie,sin_faith,Wittvector
504127,6,24,Black (5 Suits),Lanvin,Lel0uch,MangoPie,Pablo-,sin_faith,Wittvector
503999,2,25,Gray (6 Suits),Fey,sin_faith
503840,4,0,Omni & Dark Brown (6 Suits),indego,Lel0uch,melwen,sin_faith
503001,3,25,No Variant,sin_faith,Spieler42,vjk
502977,3,0,No Variant,sin_faith,Spieler42,vjk
502732,4,0,Omni & Dark Rainbow (6 Suits),indego,Lel0uch,MarkusKahlsen,sin_faith
502726,4,0,Omni & Dark Rainbow (6 Suits),indego,Lel0uch,MarkusKahlsen,sin_faith
502716,3,30,Omni & Dark Rainbow (6 Suits),indego,Lel0uch,sin_faith
502709,3,29,Omni & Dark Rainbow (6 Suits),indego,Lel0uch,sin_faith
502707,3,0,Omni & Dark Rainbow (6 Suits),indego,Lel0uch,sin_faith
501877,4,0,Omni & Dark Rainbow (6 Suits),dobi,Kyle,Lel0uch,sin_faith
501874,4,0,Omni & Dark Rainbow (6 Suits),dobi,Kyle,Lel0uch,sin_faith
501870,4,0,Omni & Dark Rainbow (6 Suits),dobi,Kyle,Lel0uch,sin_faith
501860,4,29,Omni & Dark Rainbow (6 Suits),Kyle,Lel0uch,melwen,sin_faith
501848,4,27,Omni & Dark Rainbow (6 Suits),Kyle,Lel0uch,melwen,sin_faith
501839,4,0,Omni & Dark Rainbow (6 Suits),Kyle,Lel0uch,melwen,sin_faith
501833,3,0,Omni & Dark Rainbow (6 Suits),Lel0uch,melwen,sin_faith
501780,4,0,Up or Down & Light Pink (5 Suits),qqqq,sephiroth,sin_faith,Sucubis
501726,3,29,Rainbow & Muddy Rainbow (6 Suits),indego,Lel0uch,sin_faith
501714,3,0,Rainbow & Muddy Rainbow (6 Suits),indego,Lel0uch,sin_faith
501706,3,0,Rainbow & Muddy Rainbow (6 Suits),indego,Lel0uch,sin_faith
501668,4,0,Gray (6 Suits),kimbifille,ksfortson,micerang,sin_faith
501643,4,30,Rainbow-Fives & Prism (6 Suits),cockdestroyer,ksfortson,sin_faith,voss
501624,4,0,Rainbow-Fives & Prism (6 Suits),cockdestroyer,ksfortson,sin_faith,voss
501605,5,30,Muddy Rainbow & Dark Brown (6 Suits),indego,Lel0uch,melwen,scharkbite,sin_faith
501588,5,0,Muddy Rainbow & Dark Brown (6 Suits),indego,Lel0uch,melwen,scharkbite,sin_faith
501507,3,0,Omni-Ones & Dark Prism (6 Suits),indego,Lanvin,sin_faith
501495,5,0,Omni-Ones & Dark Prism (6 Suits),indego,Lanvin,melwen,sin_faith,voss
500809,4,0,Rainbow (5 Suits),catula,Lel0uch,sin_faith,VerySloppyTwo
500808,4,0,Rainbow (5 Suits),catula,Lel0uch,sin_faith,VerySloppyTwo
500806,4,0,Rainbow (5 Suits),catula,Lel0uch,sin_faith,VerySloppyTwo
500801,4,0,Rainbow (5 Suits),catula,Lel0uch,sin_faith,VerySloppyTwo
500799,5,0,Muddy-Rainbow-Ones & Omni (6 Suits),catula,Lanvin,Lel0uch,sin_faith,squirrel1988
500793,5,0,Muddy-Rainbow-Ones & Omni (6 Suits),catula,Lanvin,Lel0uch,sin_faith,squirrel1988
500785,5,0,Muddy-Rainbow-Ones & Omni (6 Suits),catula,Lanvin,Lel0uch,sin_faith,squirrel1988
499775,5,0,Rainbow (5 Suits),ChristopheAF,indego,Kyle,Lel0uch,sin_faith
499770,5,0,Rainbow (5 Suits),ChristopheAF,indego,Kyle,Lel0uch,sin_faith
499769,5,0,Rainbow (5 Suits),ChristopheAF,indego,Kyle,Lel0uch,sin_faith
499768,5,0,Rainbow (5 Suits),ChristopheAF,indego,Kyle,Lel0uch,sin_faith
499766,5,0,Rainbow (5 Suits),ChristopheAF,indego,Kyle,Lel0uch,sin_faith
499765,5,0,Rainbow (5 Suits),ChristopheAF,indego,Kyle,Lel0uch,sin_faith
499764,5,0,Rainbow (5 Suits),ChristopheAF,indego,Kyle,Lel0uch,sin_faith
499762,4,25,Rainbow (5 Suits),ChristopheAF,indego,Lel0uch,sin_faith
499759,4,0,Rainbow (5 Suits),ChristopheAF,indego,Lel0uch,sin_faith
499757,3,0,Rainbow (5 Suits),ChristopheAF,Lel0uch,sin_faith
499756,3,0,Rainbow (5 Suits),ChristopheAF,Lel0uch,sin_faith
499753,3,23,Rainbow (5 Suits),ChristopheAF,Lel0uch,sin_faith
499752,3,0,Rainbow (5 Suits),ChristopheAF,Lel0uch,sin_faith
499747,3,0,Rainbow (5 Suits),ChristopheAF,Lel0uch,sin_faith
499746,3,0,Rainbow (5 Suits),ChristopheAF,Lel0uch,sin_faith
499744,3,21,Rainbow (5 Suits),Lel0uch,melwen,sin_faith
499743,3,0,Rainbow (5 Suits),Lel0uch,melwen,sin_faith
499741,3,0,Rainbow (5 Suits),Lel0uch,melwen,sin_faith
499712,3,23,Brown-Ones & Brown (5 Suits),catula,sin_faith,Sucubis
499703,3,25,Brown-Ones (5 Suits),catula,sin_faith,VerySloppyTwo
498503,6,22,Black (5 Suits),HelanaAshryvr,indego,knaphill,newduke,sin_faith,Syrah
498495,6,0,Black (5 Suits),HelanaAshryvr,indego,knaphill,newduke,sin_faith,Syrah
498490,4,0,Pink (6 Suits),indego,newduke,sin_faith,Syrah
498408,6,0,Brown-Fives & Black (5 Suits),catula,jack67889,Lanvin,sin_faith,VerySloppyTwo,Wittvector
498399,4,0,Brown & Muddy Rainbow (5 Suits),catula,jack67889,Lanvin,sin_faith
498298,4,30,Dual-Color & Omni (6 Suits),asaelr,Lel0uch,orucsoraihc,sin_faith
498290,4,0,Dual-Color & Omni (6 Suits),asaelr,Lel0uch,orucsoraihc,sin_faith
495883,5,0,Dual-Color & Dark Rainbow (6 Suits),derekcheah,Fey,Lel0uch,sin_faith,Zakisan
495875,4,25,Rainbow & Dark Prism (5 Suits),derekcheah,Fey,sin_faith,Zakisan
495811,4,0,Gray (6 Suits),dobi,Fey,nwajfromoz,sin_faith
494926,5,30,Reversed (6 Suits),duckless,Fey,Lel0uch,sin_faith,Syrah
494893,4,30,Ambiguous & Dual-Color,Lel0uch,melwen,sin_faith,Zakisan
494876,4,28,Ambiguous & Dual-Color,Lel0uch,melwen,sin_faith,Zakisan
494843,4,0,Throw It in a Hole (5 Suits),MarkusKahlsen,sin_faith,VerySloppyTwo,Zakisan
494832,4,24,Throw It in a Hole (5 Suits),MarkusKahlsen,sin_faith,VerySloppyTwo,Zakisan
494822,4,0,Throw It in a Hole (5 Suits),MarkusKahlsen,sin_faith,VerySloppyTwo,Zakisan
494807,3,25,Pink (5 Suits),sin_faith,VerySloppyTwo,Zakisan
494801,3,0,Pink (5 Suits),sin_faith,VerySloppyTwo,Zakisan
494800,3,0,Pink (5 Suits),sin_faith,VerySloppyTwo,Zakisan
494794,3,0,Pink (5 Suits),sin_faith,VerySloppyTwo,Zakisan
494708,5,0,Ambiguous & Dual-Color,antitelharsic,boba,cockdestroyer,Lel0uch,sin_faith
494029,4,0,Ambiguous & Dual-Color,indego,Lel0uch,Pablo-,sin_faith
494023,4,0,Ambiguous & Dual-Color,indego,Lel0uch,Pablo-,sin_faith
494006,5,28,Ambiguous & Dual-Color,HelanaAshryvr,indego,Lel0uch,melwen,sin_faith
493966,2,30,Dual-Color & Light Pink (6 Suits),Lel0uch,sin_faith
493960,4,25,Rainbow-Ones & Rainbow (5 Suits),catula,Lel0uch,sin_faith,wolfpack
493949,3,0,Dual-Color Mix,catula,Lel0uch,sin_faith
493935,3,0,Extremely Ambiguous & Brown (5 Suits),catula,sin_faith,Zakisan
493896,3,0,Null (5 Suits),antitelharsic,boba,sin_faith
493892,4,25,Null (5 Suits),antitelharsic,boba,cockdestroyer,sin_faith
493887,4,0,Dark Null (6 Suits),cockdestroyer,Lanvin,sin_faith,VerySloppyTwo
493884,4,0,Dark Null (6 Suits),cockdestroyer,Lanvin,sin_faith,VerySloppyTwo
