517828,5,25,No Variant,Fey,kopen,Nitrate,tacobot5000,timotree
517816,5,0,No Variant,Fey,kopen,Nitrate,tacobot5000,timotree
517804,4,0,Black & Muddy Rainbow (6 Suits),ChristopheAF,jeff10,kopen,orucsoraihc
517787,3,0,Black & Gray (6 Suits),kopen,MarkusKahlsen,Wittvector
517171,5,0,White Reversed (5 Suits),indego,kopen,Lanvin,MarkusKahlsen,wump
517149,5,0,White Reversed (5 Suits),indego,kopen,Lanvin,MarkusKahlsen,wump
517131,5,0,White Reversed (5 Suits),indego,kopen,Lanvin,MarkusKahlsen,wump
510578,5,24,Black (5 Suits),ChristopheAF,HelanaAshryvr,kopen,Lanvin,pianoblook
510561,5,0,Black (5 Suits),ChristopheAF,HelanaAshryvr,kopen,Lanvin,pianoblook
510551,4,28,Gray Pink (6 Suits),ChristopheAF,indego,kopen,Kyle
510524,4,0,Gray Pink (6 Suits),ChristopheAF,indego,kopen,Kyle
510504,3,0,Gray Reversed (6 Suits),indego,kopen,Kyle
510483,3,0,Gray Reversed (6 Suits),indego,kopen,Kyle
510457,3,20,White & Prism (4 Suits),kopen,robense,Wittvector
506045,3,23,Gray Pink (5 Suits),kopen,nkkarpov,timotree
504634,3,27,Black & Brown (6 Suits),kopen,timotree,voss
504587,5,0,Black & Brown (6 Suits),kopen,rz,timotree,voss,wump
504551,5,25,Black & Brown (6 Suits),kopen,rz,timotree,voss,wump
504530,4,0,Black & Brown (6 Suits),kopen,rz,voss,wump
504525,4,0,Black & Brown (6 Suits),kopen,rz,voss,wump
504513,4,0,Black & Brown (6 Suits),kopen,rz,voss,wump
504479,5,30,Dual-Color (6 Suits),bjnh,griff77,kopen,rz,wump
504407,5,0,Black (5 Suits),bjnh,griff77,kopen,rz,wump
504384,5,23,Black (5 Suits),bjnh,griff77,kopen,rz,wump
504356,5,0,Dark Rainbow (6 Suits),bjnh,griff77,kopen,rz,Spieler42
504343,5,0,Dark Rainbow (6 Suits),bjnh,griff77,kopen,rz,Spieler42
504332,5,0,Dark Rainbow (6 Suits),bjnh,griff77,kopen,rz,Spieler42
504297,4,0,Dark Rainbow (5 Suits),griff77,kopen,Spieler42,wump
501551,3,0,Muddy-Rainbow-Fives & Gray Pink (5 Suits),bjnh,kopen,voss
501532,3,0,Muddy-Rainbow-Fives & Gray Pink (5 Suits),bjnh,kopen,voss
495421,4,29,Up or Down (6 Suits),bob65536,kopen,MangoPie,Zakisan
495380,5,0,Up or Down (5 Suits),bob65536,indego,kopen,MangoPie,Zakisan
493129,6,0,White & Omni (6 Suits),indego,kopen,Lel0uch,sin_faith,Spieler42,squirrel1988
492629,3,24,Clue Starved (5 Suits),bob65536,kevincaseytdk1,kopen
492607,5,0,Clue Starved (5 Suits),asaelr,bob65536,kevincaseytdk1,kopen,MangoPie
488687,2,15,Pink & Brown (3 Suits),kopen,StKildaFan
488677,2,0,Pink & Brown (3 Suits),kopen,StKildaFan
488662,2,0,Pink & Brown (3 Suits),kopen,StKildaFan
488652,2,0,Pink & Brown (3 Suits),kopen,StKildaFan
488641,2,14,Pink & Brown (3 Suits),kopen,StKildaFan
488627,2,25,White & Omni (5 Suits),kopen,StKildaFan
488613,2,0,White & Omni (5 Suits),kopen,StKildaFan
488603,2,0,White & Omni (5 Suits),kopen,StKildaFan
484712,4,30,Black & Pink (6 Suits),kopen,Lanvin,Onen,Syrah
481566,4,0,Pink & White (6 Suits),knaphill,kopen,MangoPie,MarkusKahlsen
481562,4,0,Pink & White (6 Suits),knaphill,kopen,MangoPie,MarkusKahlsen
481542,3,25,Pink (5 Suits),knaphill,kopen,MarkusKahlsen
481518,2,0,No Variant,kopen,NumerateClutter
478933,4,0,Brown & Dark Omni (5 Suits),derekcheah,dobi,kopen,Zakisan
478928,4,24,Brown & Dark Omni (5 Suits),derekcheah,dobi,kopen,Zakisan
478923,5,0,White & Muddy Rainbow (6 Suits),Aluap,derekcheah,dobi,kopen,sephiroth
478919,5,0,White & Muddy Rainbow (6 Suits),Aluap,derekcheah,dobi,kopen,sephiroth
478917,4,27,Rainbow & Gray Pink (6 Suits),indego,kopen,Lel0uch,sephiroth
478912,4,23,Prism (5 Suits),corys,indego,kopen,newduke
478907,4,0,Prism (5 Suits),corys,indego,kopen,newduke
478900,4,0,Prism (5 Suits),corys,indego,kopen,newduke
