525045,3,0,White & Brown (6 Suits),ChristopheAF,macanek,qqqq
525042,3,0,White & Brown (6 Suits),ChristopheAF,macanek,qqqq
524568,3,24,Gray (5 Suits),ChristopheAF,Nitrate,voss
524180,3,25,Rainbow & White (5 Suits),ChristopheAF,Fafrd,griff77
524165,3,30,Rainbow & White (6 Suits),ChristopheAF,Fafrd,griff77
524143,3,0,Pink & Dark Brown (5 Suits),ChristopheAF,dobi,macanek
524117,4,0,Rainbow & Omni (5 Suits),ChristopheAF,kimbifille,MangoPie,sin_faith
523454,4,24,Gray (5 Suits),ChristopheAF,kevincaseytdk1,MalachiteMoa,Onen
523280,3,0,Special Mix (6 Suits),ChristopheAF,kevincaseytdk1,newduke
523270,3,0,Special Mix (6 Suits),ChristopheAF,kevincaseytdk1,newduke
523263,3,0,Special Mix (6 Suits),ChristopheAF,kevincaseytdk1,newduke
523246,3,0,Special Mix (6 Suits),ChristopheAF,kevincaseytdk1,newduke
523232,3,0,Special Mix (6 Suits),ChristopheAF,kevincaseytdk1,newduke
522271,4,26,Light Pink & Dark Prism (6 Suits),ChristopheAF,indego,Kyle,rz
522257,4,0,Light Pink & Dark Prism (6 Suits),ChristopheAF,indego,Kyle,rz
522247,4,0,Light Pink & Dark Prism (6 Suits),ChristopheAF,indego,Kyle,rz
522232,4,26,Light Pink & Dark Prism (6 Suits),ChristopheAF,indego,Kyle,rz
522218,5,12,Muddy Rainbow (3 Suits),ChristopheAF,indego,jeff10,rz,VerySloppyTwo
522213,5,0,Muddy Rainbow (3 Suits),ChristopheAF,indego,jeff10,rz,VerySloppyTwo
522209,4,0,Black & White (6 Suits),ChristopheAF,indego,jeff10,rz
522207,4,0,Black & White (6 Suits),ChristopheAF,indego,jeff10,rz
522198,2,15,Rainbow (3 Suits),ChristopheAF,indego
522109,5,30,Pink & White (6 Suits),ChristopheAF,jack67889,Lanvin,rz,Wittvector
522101,5,0,Pink & White (6 Suits),ChristopheAF,jack67889,Lanvin,rz,Wittvector
521704,6,0,Rainbow & Omni (6 Suits),bjnh,ChristopheAF,jack67889,Lanvin,lotem,melwen
521683,6,0,Rainbow & Omni (6 Suits),bjnh,ChristopheAF,jack67889,Lanvin,lotem,melwen
521619,5,30,Dark Pink (6 Suits),bjnh,ChristopheAF,dobi,Lanvin,MangoPie
521591,6,0,Muddy Rainbow (5 Suits),aquarelle,ChristopheAF,dobi,HelanaAshryvr,Lanvin,Nitrate
521498,4,0,Black & Brown (5 Suits),bob65536,ChristopheAF,Lanvin,VerySloppyTwo
521480,4,23,Black & Brown (5 Suits),bob65536,ChristopheAF,Lanvin,VerySloppyTwo
521466,6,0,Pink & Light Pink (6 Suits),ChristopheAF,indego,Lanvin,Lel0uch,squirrel1988,VerySloppyTwo
521457,4,25,White (5 Suits),ChristopheAF,Fafrd,MangoPie,sajizzle
521378,4,30,Rainbow & Omni (6 Suits),ChristopheAF,dobi,possum,Wittvector
521357,4,0,Rainbow & Omni (6 Suits),ChristopheAF,dobi,possum,Wittvector
520675,5,25,White-Ones & Muddy Rainbow (5 Suits),ChristopheAF,Lanvin,MangoPie,melwen,scharkbite
520661,4,25,White-Ones & Muddy Rainbow (5 Suits),ChristopheAF,indego,Pablo-,rz
520512,4,20,Rainbow & Muddy Rainbow (4 Suits),asaelr,ChristopheAF,macanek,Wittvector
520496,6,0,Prism (5 Suits),ChristopheAF,indego,Kyle,MathNoob,possum,Wittvector
520476,6,0,Prism (5 Suits),ChristopheAF,indego,Kyle,MathNoob,possum,Wittvector
519830,4,24,No Variant,ChristopheAF,kevincaseytdk1,Lanvin,tacobot5000
519707,5,30,Dark Prism (6 Suits),asaelr,ChristopheAF,Lanvin,Pablo-,ricardodd
519677,4,30,Rainbow & Prism (6 Suits),bjnh,BraydonM,ChristopheAF,DarthGandalf
519619,5,20,Muddy Rainbow (4 Suits),bjnh,ChristopheAF,colton,DarthGandalf,rahsosprout
519455,2,15,Muddy Rainbow (3 Suits),ChristopheAF,macanek
519450,2,0,Muddy Rainbow (3 Suits),ChristopheAF,macanek
519446,2,13,Muddy Rainbow (3 Suits),ChristopheAF,macanek
518961,4,18,White-Ones & Prism (4 Suits),ChristopheAF,dobi,Fafrd,Lanvin
518947,4,0,White-Ones & Prism (4 Suits),ChristopheAF,dobi,Fafrd,Lanvin
518942,4,19,White-Ones & Prism (4 Suits),ChristopheAF,dobi,Fafrd,Lanvin
