3 Suits,2,1,1,1,1
4 Suits,2,1,1,2,1
4 Suits,3,1,1,1,1
4 Suits,5,1,1,3,1
6 Suits,2,3,1,1,1
6 Suits,3,4,1,2,1
6 Suits,4,1,1,4,1
Black & Brown (5 Suits),3,5,1,1,1
Black & Pink (5 Suits),3,4,1,12,1
Black & Pink (5 Suits),4,1,1,5,1
Black & Rainbow (5 Suits),2,5,1,2,1
Black & Rainbow (5 Suits),3,3,1,16,1
Black & White (5 Suits),3,3,1,10,1
Black & White (5 Suits),4,3,1,12,1
Black (5 Suits),2,2,1,2,1
Black (5 Suits),3,3,1,3,1
Black (5 Suits),4,5,1,1,1
Black (6 Suits),3,1,1,2,1
Black (6 Suits),6,2,1,3,1
Brown (3 Suits),3,4,1,4,1
Brown (3 Suits),4,2,1,2,1
Brown (5 Suits),2,1,1,1,1
Brown (5 Suits),6,2,1,2,1
Dark Brown (5 Suits),3,1,1,1,1
Dark Brown (6 Suits),4,3,1,2,1
Dark Omni (5 Suits),3,1,1,7,1
Dark Omni (6 Suits),3,1,1,2,1
Dark Pink (6 Suits),3,2,1,5,1
Dark Pink (6 Suits),4,2,1,11,1
Dark Rainbow (6 Suits),3,1,1,17,1
Gray (5 Suits),2,3,1,1,1
Gray (5 Suits),3,1,1,6,1
Gray (6 Suits),4,2,1,1,1
Light Pink (6 Suits),3,2,1,3,1
Light Pink (6 Suits),4,1,1,1,1
Muddy Rainbow (4 Suits),3,1,1,5,1
Muddy Rainbow (5 Suits),5,2,1,5,1
Muddy Rainbow (6 Suits),4,1,1,1,1
No Variant,2,1,1,1,1
No Variant,3,1,1,2,1
No Variant,4,2,1,9,1
No Variant,5,1,1,1,1
No Variant,6,8,1,6,1
Null (5 Suits),4,4,1,5,1
Omni (3 Suits),3,1,1,1,1
Omni (5 Suits),5,1,1,4,1
Omni-Ones (5 Suits),4,4,1,1,1
Pink & Light Pink (6 Suits),4,2,1,2,1
Pink & Omni (5 Suits),4,2,1,3,1
Pink & Omni (6 Suits),5,1,1,1,1
Pink & White (4 Suits),4,2,1,1,1
Pink & White (6 Suits),4,1,1,1,1
Pink (3 Suits),4,1,1,1,1
Pink (4 Suits),3,1,1,1,1
Pink (4 Suits),4,1,1,2,1
Pink (5 Suits),3,2,1,4,1
Pink (5 Suits),4,2,1,2,1
Pink (5 Suits),6,1,1,7,1
Pink (6 Suits),4,1,1,5,1
Prism & Gray (5 Suits),4,1,1,1,1
Prism (3 Suits),2,6,1,5,1
Prism (4 Suits),3,1,1,1,1
Prism (6 Suits),2,6,1,1,1
Prism Reversed (5 Suits),5,2,1,2,1
Rainbow & Brown (5 Suits),3,1,1,4,1
Rainbow & Brown (5 Suits),6,1,1,2,1
Rainbow & Gray (5 Suits),4,1,1,5,1
Rainbow & Light Pink (5 Suits),4,1,1,1,1
Rainbow & Prism (5 Suits),3,3,1,1,1
Rainbow & White (4 Suits),4,3,1,5,1
Rainbow & White (6 Suits),5,3,1,4,1
Rainbow (3 Suits),2,1,1,1,1
Rainbow (3 Suits),4,2,1,3,1
Rainbow (4 Suits),4,1,1,2,1
Rainbow (5 Suits),4,2,1,1,1
Rainbow (5 Suits),5,1,1,12,1
Rainbow (6 Suits),2,2,1,1,1
Rainbow (6 Suits),3,1,1,14,1
Rainbow (6 Suits),4,3,1,7,1
Rainbow (6 Suits),5,5,1,1,1
Rainbow Reversed (6 Suits),5,1,1,1,1
Rainbow-Ones & Rainbow (5 Suits),5,2,1,3,1
Rainbow-Ones & White (6 Suits),4,1,1,1,1
Reversed (5 Suits),3,1,1,2,1
Reversed (6 Suits),4,1,1,2,1
Special Mix (5 Suits),4,4,1,55,1
Throw It in a Hole (4 Suits),4,4,1,3,1
Up or Down & Brown (6 Suits),4,1,1,9,1
Up or Down & Prism (5 Suits),3,1,1,3,1
Up or Down & White (5 Suits),3,4,1,5,1
Up or Down (5 Suits),3,4,1,9,1
Up or Down (5 Suits),5,2,1,11,1
Up or Down (6 Suits),5,2,1,2,1
White & Brown (6 Suits),3,1,1,3,1
White & Dark Rainbow (6 Suits),4,1,1,1,1
White & Muddy Rainbow (5 Suits),5,2,1,1,1
White (3 Suits),3,1,1,2,1
White (4 Suits),4,1,1,2,1
White (5 Suits),3,1,1,5,1
White (5 Suits),4,1,1,3,1
White (5 Suits),5,1,1,1,1
White (6 Suits),4,1,1,2,1
White Reversed (6 Suits),2,2,1,1,1
White-Ones & Rainbow (5 Suits),5,1,1,1,1
White-Ones & Rainbow (6 Suits),5,2,1,1,1
White-Ones & White (5 Suits),5,2,1,1,1
