3 Suits,4,1,1,4,1
4 Suits,3,3,1,2,1
4 Suits,4,4,1,1,1
Black (5 Suits),3,2,1,1,1
Black (6 Suits),4,6,1,2,1
Brown (6 Suits),3,13,1,2,1
Brown (6 Suits),5,3,1,1,1
Dark Brown (6 Suits),4,3,1,4,1
Dark Pink (6 Suits),3,1,1,1,1
Muddy Rainbow (5 Suits),3,1,1,2,1
Muddy Rainbow (6 Suits),5,1,1,3,1
No Variant,2,9,1,2,1
No Variant,3,3,1,4,1
No Variant,4,1,1,8,1
No Variant,5,1,1,2,1
Null (4 Suits),3,7,1,5,1
Null (5 Suits),4,2,1,1,1
Omni (3 Suits),3,4,1,6,1
Omni (5 Suits),2,3,1,9,1
Omni (5 Suits),4,2,1,6,1
Pink & Prism (6 Suits),5,3,1,1,1
Pink (3 Suits),3,3,1,1,1
Pink (4 Suits),2,3,1,1,1
Pink (4 Suits),4,1,1,2,1
Pink (5 Suits),3,2,1,1,1
Pink (6 Suits),4,1,1,1,1
Prism (5 Suits),3,1,1,1,1
Prism (6 Suits),3,2,1,1,1
Prism (6 Suits),6,1,1,2,1
Rainbow & White (6 Suits),4,6,1,1,1
Rainbow (4 Suits),3,4,1,5,1
Rainbow (4 Suits),4,1,1,9,1
Rainbow (5 Suits),2,2,1,1,1
Rainbow (5 Suits),3,2,1,4,1
Rainbow (5 Suits),4,6,1,4,1
Rainbow (6 Suits),2,2,1,1,1
Rainbow (6 Suits),3,2,1,1,1
Rainbow (6 Suits),4,2,1,7,1
Rainbow (6 Suits),5,3,1,3,1
Up or Down (6 Suits),3,2,1,2,1
White (5 Suits),2,1,1,9,1
