3 Suits,2,2,1,1,1
3 Suits,3,2,1,1,1
4 Suits,2,2,1,2,1
4 Suits,3,6,1,1,1
4 Suits,4,1,1,1,1
4 Suits,5,4,1,3,1
6 Suits,2,16,1,1,1
6 Suits,3,3,1,2,1
6 Suits,4,3,1,4,1
6 Suits,5,1,1,7,1
Ambiguous (4 Suits),4,1,1,2,1
Black & Brown (6 Suits),5,9,1,2,1
Black & Muddy Rainbow (5 Suits),4,2,1,3,1
Black & Pink (5 Suits),3,1,1,12,1
Black & Pink (6 Suits),4,5,1,7,1
Black & Prism (6 Suits),3,4,1,2,1
Black & Rainbow (5 Suits),4,5,1,5,1
Black & White (5 Suits),3,1,1,10,1
Black & White (5 Suits),4,9,1,12,1
Black & White (6 Suits),3,14,1,8,1
Black (5 Suits),2,3,1,2,1
Black (5 Suits),3,12,1,3,1
Black (5 Suits),4,26,1,1,1
Black (6 Suits),2,4,1,10,1
Black (6 Suits),3,4,1,2,1
Black (6 Suits),4,6,1,40,1
Black (6 Suits),5,16,1,22,1
Black (6 Suits),6,17,1,3,1
Brown (3 Suits),2,5,1,2,1
Brown (3 Suits),3,11,1,4,1
Brown (3 Suits),4,4,1,2,1
Brown (4 Suits),3,5,1,3,1
Brown (4 Suits),4,4,1,1,1
Brown (5 Suits),2,3,1,1,1
Brown (5 Suits),3,5,1,3,1
Brown (5 Suits),4,6,1,13,1
Brown (5 Suits),5,2,1,4,1
Brown (5 Suits),6,2,1,2,1
Brown (6 Suits),3,3,1,1,1
Brown (6 Suits),4,3,1,12,1
Brown-Fives & Rainbow (6 Suits),4,1,1,1,1
Brown-Ones & Omni (5 Suits),4,2,1,2,1
Brown-Ones & Prism (4 Suits),4,1,1,1,1
Brown-Ones & White (4 Suits),4,2,1,2,1
Brown-Ones & White (6 Suits),4,1,1,1,1
Brown-Ones (4 Suits),3,1,1,1,1
Brown-Ones (4 Suits),4,2,1,2,1
Brown-Ones (4 Suits),5,10,1,2,1
Brown-Ones (5 Suits),4,4,1,1,1
Brown-Ones (6 Suits),5,2,1,1,1
Cocoa Rainbow (5 Suits),3,18,1,4,1
Cocoa Rainbow (6 Suits),3,11,1,2,1
Cocoa Rainbow (6 Suits),4,6,1,3,1
Dark Brown (5 Suits),3,2,1,1,1
Dark Brown (6 Suits),3,2,1,5,1
Dark Brown (6 Suits),4,4,1,2,1
Dark Omni (5 Suits),2,6,1,5,1
Dark Omni (5 Suits),3,2,1,7,1
Dark Omni (5 Suits),4,1,1,15,1
Dark Omni (6 Suits),2,14,1,4,1
Dark Omni (6 Suits),3,1,1,2,1
Dark Omni (6 Suits),4,8,1,5,1
Dark Omni (6 Suits),5,15,1,5,1
Dark Pink (5 Suits),2,1,1,1,1
Dark Pink (5 Suits),3,8,1,4,1
Dark Pink (5 Suits),4,6,1,30,1
Dark Pink (6 Suits),4,10,1,11,1
Dark Prism (5 Suits),3,11,1,2,1
Dark Prism (6 Suits),3,12,1,16,1
Dark Prism (6 Suits),6,4,1,1,1
Dark Rainbow (5 Suits),3,23,1,4,1
Dark Rainbow (5 Suits),4,3,1,2,1
Dark Rainbow (6 Suits),3,3,1,17,1
Dark Rainbow (6 Suits),4,7,1,14,1
Dark Rainbow (6 Suits),5,6,1,26,1
Dark Rainbow Reversed (5 Suits),4,2,1,4,1
Deceptive-Ones (4 Suits),3,3,1,2,1
Dual-Color & White (6 Suits),4,3,1,4,1
Dual-Color (5 Suits),3,3,1,1,1
Dual-Color (5 Suits),4,5,1,2,1
Dual-Color Mix,4,3,1,6,1
Gray (5 Suits),2,2,1,1,1
Gray (5 Suits),3,9,1,6,1
Gray (5 Suits),4,9,1,1,1
Gray (6 Suits),3,15,1,4,1
Gray (6 Suits),4,4,1,1,1
Gray Pink (5 Suits),3,5,1,7,1
Gray Pink (5 Suits),4,3,1,6,1
Gray Pink (6 Suits),3,3,1,4,1
Gray Pink (6 Suits),4,1,1,7,1
Light Pink (3 Suits),3,8,1,2,1
Light Pink (4 Suits),3,4,1,4,1
Light Pink (4 Suits),4,1,1,1,1
Light Pink (5 Suits),3,2,1,1,1
Light Pink (5 Suits),4,3,1,1,1
Light Pink (5 Suits),5,4,1,1,1
Light Pink (5 Suits),6,1,1,2,1
Light Pink (6 Suits),3,4,1,3,1
Light Pink (6 Suits),4,3,1,1,1
Light Pink (6 Suits),5,10,1,1,1
Light Pink (6 Suits),6,1,1,6,1
Muddy Rainbow (3 Suits),3,2,1,2,1
Muddy Rainbow (4 Suits),3,1,1,5,1
Muddy Rainbow (4 Suits),4,4,1,1,1
Muddy Rainbow (5 Suits),3,1,1,1,1
Muddy Rainbow (5 Suits),4,2,1,5,1
Muddy Rainbow (5 Suits),5,3,1,5,1
Muddy Rainbow (6 Suits),3,6,1,2,1
Muddy Rainbow (6 Suits),4,10,1,1,1
Muddy Rainbow (6 Suits),5,3,1,4,1
Muddy-Rainbow-Ones & Omni (5 Suits),4,2,1,2,1
No Variant,2,4,1,1,1
No Variant,3,1,1,2,1
No Variant,4,3,1,9,1
No Variant,5,18,1,1,1
No Variant,6,2,1,6,1
Null (5 Suits),3,9,1,4,1
Null (5 Suits),4,5,1,5,1
Omni (3 Suits),3,9,1,1,1
Omni (3 Suits),4,4,1,3,1
Omni (4 Suits),3,1,1,2,1
Omni (4 Suits),4,5,1,2,1
Omni (5 Suits),3,4,1,2,1
Omni (5 Suits),5,1,1,4,1
Omni (6 Suits),4,1,1,2,1
Omni-Ones (5 Suits),4,5,1,1,1
Pink & Brown (4 Suits),4,1,1,1,1
Pink & Brown (5 Suits),4,2,1,5,1
Pink & Brown (5 Suits),5,1,1,2,1
Pink & Brown (6 Suits),3,1,1,1,1
Pink & Brown (6 Suits),4,3,1,2,1
Pink & Dark Rainbow (5 Suits),4,6,1,13,1
Pink & Light Pink (6 Suits),4,2,1,2,1
Pink & Omni (5 Suits),4,5,1,3,1
Pink & Omni (6 Suits),5,1,1,1,1
Pink & Prism (4 Suits),4,3,1,2,1
Pink & Prism (5 Suits),6,1,1,1,1
Pink & White (4 Suits),4,1,1,1,1
Pink & White (5 Suits),4,1,1,1,1
Pink & White (6 Suits),4,4,1,1,1
Pink (3 Suits),2,1,1,4,1
Pink (3 Suits),3,2,1,1,1
Pink (3 Suits),4,2,1,1,1
Pink (4 Suits),3,8,1,1,1
Pink (4 Suits),4,1,1,2,1
Pink (4 Suits),5,6,1,10,1
Pink (5 Suits),2,1,1,1,1
Pink (5 Suits),3,9,1,4,1
Pink (5 Suits),4,2,1,2,1
Pink (5 Suits),5,4,1,5,1
Pink (5 Suits),6,3,1,7,1
Pink (6 Suits),3,5,1,6,1
Pink (6 Suits),4,4,1,5,1
Pink (6 Suits),5,1,1,6,1
Pink (6 Suits),6,8,1,1,1
Pink-Ones & White (5 Suits),4,1,1,2,1
Prism (3 Suits),2,6,1,5,1
Prism (3 Suits),3,1,1,1,1
