3 Suits,2,2,1,1,1
4 Suits,2,2,1,3,1
4 Suits,3,3,1,1,1
4 Suits,4,1,1,2,1
4 Suits,5,14,1,3,1
6 Suits,2,10,1,1,1
6 Suits,3,2,1,2,1
6 Suits,4,6,1,22,1
6 Suits,5,5,1,14,1
Ambiguous (4 Suits),2,1,1,1,1
Ambiguous (6 Suits),4,1,1,1,1
Black & Omni (5 Suits),3,1,1,3,1
Black & Pink (5 Suits),2,15,1,32,1
Black & Pink (5 Suits),3,3,1,1,1
Black & Pink (6 Suits),4,6,1,1,1
Black & Rainbow (5 Suits),3,12,1,13,1
Black & Rainbow (6 Suits),2,22,1,2,1
Black & White (5 Suits),3,3,1,1,1
Black & White (6 Suits),4,11,1,2,1
Black & White (6 Suits),5,11,1,2,1
Black (5 Suits),3,3,1,2,1
Black (5 Suits),4,6,1,9,1
Brown (4 Suits),3,3,1,1,1
Brown (4 Suits),4,1,1,2,1
Brown (5 Suits),2,11,1,1,1
Brown (5 Suits),3,4,1,1,1
Brown (5 Suits),5,12,1,1,1
Brown (6 Suits),4,4,1,6,1
Brown (6 Suits),6,2,1,2,1
Cocoa Rainbow (5 Suits),3,3,1,3,1
Dark Brown (5 Suits),3,3,1,1,1
Dark Brown (5 Suits),4,16,1,1,1
Dark Brown (6 Suits),3,2,1,11,1
Dark Omni (5 Suits),2,6,1,8,1
Dark Omni (5 Suits),3,1,1,2,1
Dark Omni (6 Suits),3,5,1,5,1
Dark Pink (5 Suits),2,5,1,1,1
Dark Pink (6 Suits),3,8,1,3,1
Dark Rainbow (5 Suits),2,5,1,16,1
Dark Rainbow (6 Suits),4,62,1,6,1
Dual-Color (6 Suits),5,3,1,1,1
Extremely Ambiguous (4 Suits),3,1,1,1,1
Gray (5 Suits),2,20,1,15,1
Gray (5 Suits),3,23,1,2,1
Gray (5 Suits),4,1,1,11,1
Gray (6 Suits),3,5,1,4,1
Gray Pink (6 Suits),4,9,1,2,1
Light Pink (4 Suits),4,1,1,2,1
Light Pink (5 Suits),3,7,1,4,1
Light Pink (5 Suits),4,6,1,2,1
Muddy Rainbow (4 Suits),3,3,1,1,1
Muddy Rainbow (5 Suits),3,2,1,5,1
Muddy Rainbow (5 Suits),4,4,1,2,1
No Variant,2,10,1,5,1
No Variant,3,1,1,2,1
No Variant,4,5,1,2,1
No Variant,5,1,1,2,1
Null (5 Suits),2,1,1,10,1
Null-Ones (5 Suits),4,1,1,2,1
Omni (3 Suits),3,2,1,5,1
Omni (4 Suits),5,12,1,5,1
Omni (5 Suits),2,7,1,5,1
Omni (5 Suits),5,10,1,1,1
Omni (6 Suits),4,7,1,3,1
Pink & Brown (3 Suits),3,1,1,3,1
Pink & Brown (5 Suits),4,2,1,1,1
Pink & Omni (4 Suits),4,1,1,1,1
Pink & Omni (6 Suits),4,3,1,1,1
Pink & White (4 Suits),4,4,1,1,1
Pink & White (5 Suits),3,2,1,3,1
Pink (4 Suits),2,1,1,3,1
Pink (4 Suits),4,3,1,1,1
Pink (5 Suits),2,6,1,5,1
Pink (5 Suits),3,4,1,2,1
Pink (5 Suits),4,2,1,1,1
Pink (6 Suits),2,12,1,4,1
Pink (6 Suits),3,2,1,2,1
Pink (6 Suits),5,3,1,2,1
Pink-Fives (5 Suits),4,4,1,3,1
Pink-Fives (6 Suits),4,5,1,1,1
Prism (4 Suits),3,3,1,3,1
Prism (6 Suits),4,1,1,2,1
Rainbow & Brown (3 Suits),2,8,1,2,1
Rainbow & Brown (4 Suits),4,1,1,3,1
Rainbow & Brown (6 Suits),5,5,1,1,1
Rainbow & Muddy Rainbow (6 Suits),5,5,1,1,1
Rainbow & Pink (5 Suits),5,6,1,3,1
Rainbow & White (4 Suits),2,2,1,3,1
Rainbow & White (5 Suits),3,2,1,2,1
Rainbow & White (5 Suits),4,2,1,1,1
Rainbow & White (6 Suits),3,4,1,3,1
Rainbow (3 Suits),2,1,1,1,1
Rainbow (3 Suits),3,1,1,2,1
Rainbow (4 Suits),2,4,1,1,1
Rainbow (4 Suits),4,1,1,2,1
Rainbow (5 Suits),2,7,1,2,1
Rainbow (5 Suits),4,5,1,1,1
Rainbow (5 Suits),6,3,1,3,1
Rainbow (6 Suits),4,14,1,3,1
Rainbow (6 Suits),5,4,1,5,1
Rainbow (6 Suits),6,6,1,1,1
Rainbow-Ones & Pink (5 Suits),4,2,1,1,1
Rainbow-Ones & Pink (6 Suits),4,6,1,1,1
Rainbow-Ones (5 Suits),3,1,1,1,1
Rainbow-Ones (5 Suits),4,1,1,1,1
Up or Down & Omni (5 Suits),2,5,1,5,1
Up or Down & Omni (5 Suits),4,12,1,2,1
Up or Down & Rainbow (6 Suits),3,10,1,2,1
Up or Down & White (5 Suits),3,14,1,11,1
Up or Down (5 Suits),3,1,1,1,1
White & Brown (6 Suits),4,1,1,1,1
White & Dark Rainbow (5 Suits),4,2,1,3,1
White & Omni (6 Suits),3,2,1,3,1
White (4 Suits),2,1,1,2,1
White (4 Suits),3,2,1,2,1
White (4 Suits),4,3,1,2,1
White (4 Suits),5,4,1,1,1
White (5 Suits),2,6,1,1,1
White (5 Suits),3,4,1,2,1
White (5 Suits),5,2,1,2,1
White (5 Suits),6,1,1,1,1
White (6 Suits),2,9,1,1,1
White (6 Suits),5,1,1,4,1
