3 Suits,4,3,1,7,1
4 Suits,3,8,1,1,1
4 Suits,4,1,1,1,1
4 Suits,5,12,1,4,1
4 Suits,6,4,1,3,1
6 Suits,3,7,1,1,1
6 Suits,4,3,1,3,1
6 Suits,5,6,1,6,1
6 Suits,6,2,1,2,1
Alternating Clues (6 Suits),2,15,1,1,1
Black & Dark Rainbow (6 Suits),2,26,1,44,1
Black & Null (6 Suits),2,17,1,27,1
Black & Rainbow (5 Suits),3,40,1,1,1
Black & Rainbow (5 Suits),4,8,1,3,1
Black & Rainbow (6 Suits),3,15,1,2,1
Black & Rainbow (6 Suits),4,10,1,2,1
Black & White (5 Suits),3,10,1,4,1
Black & White (5 Suits),4,1,1,1,1
Black (5 Suits),4,5,1,6,1
Black (6 Suits),3,1,1,2,1
Black (6 Suits),4,4,1,3,1
Black (6 Suits),5,6,1,18,1
Brown (3 Suits),3,13,1,3,1
Brown (3 Suits),4,5,1,5,1
Brown (4 Suits),3,3,1,1,1
Brown (4 Suits),4,1,1,1,1
Brown (5 Suits),3,4,1,1,1
Brown (6 Suits),4,2,1,3,1
Brown (6 Suits),5,3,1,1,1
Clue Starved (5 Suits),3,6,1,1,1
Cocoa Rainbow (6 Suits),3,1,1,1,1
Cow & Pig (5 Suits),2,2,1,8,1
Cow & Pig (6 Suits),2,2,1,2,1
Dark Null (6 Suits),4,6,1,6,1
Dark Rainbow (5 Suits),3,14,1,4,1
Dark Rainbow (6 Suits),3,1,1,2,1
Dark Rainbow (6 Suits),4,4,1,4,1
Dark Rainbow (6 Suits),5,13,1,8,1
Dual-Color & Rainbow (6 Suits),2,5,1,5,1
Dual-Color & Rainbow (6 Suits),3,7,1,2,1
Dual-Color & Rainbow (6 Suits),4,1,1,1,1
Dual-Color & Rainbow (6 Suits),5,19,1,1,1
Dual-Color (3 Suits),3,4,1,1,1
Dual-Color (5 Suits),4,1,1,1,1
Dual-Color (6 Suits),3,1,1,6,1
Dual-Color (6 Suits),4,6,1,1,1
Dual-Color (6 Suits),5,2,1,2,1
Dual-Color Mix,2,6,1,12,1
Duck (4 Suits),2,3,1,15,1
Duck (6 Suits),2,23,1,20,1
Gray (5 Suits),3,15,1,2,1
Gray (6 Suits),4,12,1,8,1
Muddy Rainbow (6 Suits),4,1,1,1,1
No Variant,3,2,1,1,1
No Variant,4,1,1,2,1
No Variant,5,6,1,3,1
No Variant,6,6,1,4,1
Null (3 Suits),4,1,1,2,1
Null (4 Suits),4,6,1,2,1
Omni (5 Suits),3,8,1,2,1
Pink & Brown (4 Suits),3,1,1,1,1
Pink & White (6 Suits),4,3,1,3,1
Pink (3 Suits),3,4,1,12,1
Pink (3 Suits),4,2,1,3,1
Pink (4 Suits),3,1,1,1,1
Pink (4 Suits),4,6,1,2,1
Pink (5 Suits),3,1,1,8,1
Pink (5 Suits),5,1,1,4,1
Pink (6 Suits),3,1,1,3,1
Pink-Fives & Rainbow (6 Suits),3,6,1,1,1
Rainbow & Brown (4 Suits),2,5,1,8,1
Rainbow & Pink (5 Suits),3,5,1,2,1
Rainbow & Pink (6 Suits),3,5,1,1,1
Rainbow & Pink (6 Suits),4,1,1,1,1
Rainbow & White (4 Suits),3,1,1,1,1
Rainbow & White (6 Suits),3,4,1,1,1
Rainbow (3 Suits),2,3,1,2,1
Rainbow (3 Suits),3,7,1,2,1
Rainbow (3 Suits),4,1,1,4,1
Rainbow (4 Suits),3,1,1,3,1
Rainbow (4 Suits),4,3,1,4,1
Rainbow (5 Suits),3,7,1,1,1
Rainbow (5 Suits),4,5,1,7,1
Rainbow (5 Suits),5,8,1,6,1
Rainbow (6 Suits),2,4,1,2,1
Rainbow (6 Suits),3,1,1,1,1
Rainbow (6 Suits),4,2,1,4,1
Rainbow (6 Suits),5,6,1,9,1
Rainbow (6 Suits),6,3,1,4,1
Rainbow-Ones & Pink (5 Suits),4,1,1,1,1
Throw It in a Hole (4 Suits),4,4,1,1,1
Throw It in a Hole (5 Suits),4,5,1,1,1
Up or Down & Pink (5 Suits),3,2,1,2,1
Up or Down & Rainbow (5 Suits),3,2,1,1,1
Up or Down & Rainbow (6 Suits),4,6,1,1,1
Up or Down & White (6 Suits),3,1,1,5,1
Up or Down & White (6 Suits),4,5,1,1,1
Up or Down (5 Suits),4,2,1,3,1
Up or Down (6 Suits),4,7,1,5,1
Very Ambiguous (6 Suits),3,10,1,1,1
White & Brown (6 Suits),4,1,1,1,1
White & Null (6 Suits),5,2,1,2,1
White (3 Suits),4,2,1,2,1
White (4 Suits),4,2,1,3,1
White (4 Suits),5,3,1,1,1
White (5 Suits),4,1,1,2,1
White (5 Suits),5,7,1,1,1
White (6 Suits),4,19,1,4,1
White (6 Suits),6,7,1,1,1
White Reversed (6 Suits),3,2,1,4,1
