3 Suits,3,4,1,2,1
4 Suits,3,1,1,1,1
4 Suits,4,1,1,1,1
4 Suits,6,6,1,1,1
6 Suits,2,24,1,1,1
6 Suits,3,1,1,2,1
6 Suits,4,3,1,3,1
6 Suits,5,2,1,8,1
6 Suits,6,8,1,4,1
Black & Rainbow (6 Suits),4,4,1,1,1
Black & White (5 Suits),3,9,1,3,1
Black (5 Suits),2,3,1,1,1
Black (5 Suits),4,14,1,5,1
Black (6 Suits),2,66,1,2,1
Black (6 Suits),3,3,1,11,1
Black (6 Suits),4,5,1,2,1
Black (6 Suits),5,21,1,13,1
Brown (4 Suits),3,1,1,1,1
Brown (4 Suits),4,6,1,1,1
Brown (5 Suits),2,3,1,5,1
Brown (5 Suits),3,2,1,4,1
Brown (5 Suits),4,1,1,2,1
Brown (5 Suits),5,8,1,3,1
Brown (6 Suits),3,13,1,3,1
Brown (6 Suits),4,3,1,9,1
Brown (6 Suits),5,3,1,11,1
Dark Brown (5 Suits),3,3,1,7,1
Dark Brown (6 Suits),3,2,1,5,1
Dark Pink (5 Suits),2,1,1,1,1
Dark Pink (5 Suits),3,1,1,11,1
Dark Pink (6 Suits),4,1,1,1,1
Dark Rainbow (6 Suits),3,8,1,2,1
Dual-Color & Rainbow (4 Suits),3,4,1,1,1
Dual-Color (5 Suits),3,3,1,1,1
Dual-Color (6 Suits),3,4,1,2,1
Dual-Color (6 Suits),5,2,1,3,1
Dual-Color Mix,3,2,1,8,1
Duck (5 Suits),3,10,1,8,1
Gray (6 Suits),3,3,1,3,1
Light Pink (5 Suits),4,1,1,1,1
Muddy Rainbow (5 Suits),3,5,1,2,1
No Variant,2,5,1,7,1
No Variant,3,1,1,3,1
No Variant,4,4,1,4,1
No Variant,5,4,1,3,1
No Variant,6,8,1,2,1
Null (5 Suits),3,2,1,8,1
Pink & Brown (5 Suits),2,2,1,2,1
Pink & White (4 Suits),4,3,1,1,1
Pink (3 Suits),4,2,1,1,1
Pink (4 Suits),2,1,1,1,1
Pink (4 Suits),3,1,1,1,1
Pink (4 Suits),4,3,1,1,1
Pink (5 Suits),2,1,1,1,1
Pink (5 Suits),3,2,1,1,1
Pink (5 Suits),4,3,1,1,1
Pink (5 Suits),5,3,1,5,1
Pink (6 Suits),3,1,1,3,1
Pink (6 Suits),4,6,1,4,1
Pink (6 Suits),5,4,1,3,1
Pink (6 Suits),6,1,1,1,1
Prism (6 Suits),3,2,1,2,1
Rainbow & White (5 Suits),3,1,1,1,1
Rainbow (3 Suits),3,2,1,1,1
Rainbow (4 Suits),3,1,1,2,1
Rainbow (4 Suits),4,5,1,4,1
Rainbow (5 Suits),2,1,1,3,1
Rainbow (5 Suits),3,1,1,4,1
Rainbow (5 Suits),4,1,1,6,1
Rainbow (5 Suits),5,13,1,9,1
Rainbow (6 Suits),2,36,1,7,1
Rainbow (6 Suits),3,4,1,8,1
Rainbow (6 Suits),4,12,1,1,1
Rainbow (6 Suits),5,1,1,5,1
Reversed (6 Suits),4,4,1,1,1
Special Mix (5 Suits),3,3,1,17,1
Special Mix (5 Suits),4,1,1,3,1
Up or Down & Rainbow (5 Suits),3,4,1,1,1
Up or Down & White (6 Suits),2,2,1,2,1
Up or Down (5 Suits),3,7,1,2,1
Up or Down (5 Suits),4,15,1,2,1
Up or Down (6 Suits),4,1,1,3,1
White & Brown (6 Suits),4,1,1,2,1
White (3 Suits),4,3,1,1,1
White (4 Suits),3,2,1,2,1
White (4 Suits),4,3,1,1,1
White (5 Suits),2,4,1,1,1
White (5 Suits),3,1,1,1,1
White (5 Suits),4,8,1,1,1
White (5 Suits),5,7,1,1,1
White (6 Suits),2,2,1,1,1
White (6 Suits),3,1,1,3,1
White (6 Suits),4,5,1,4,1
