variant,attempts,won
Dark Rainbow (6 Suits),5,1
Rainbow & Pink (6 Suits),3,1
Black (6 Suits),2,1
Prism (6 Suits),2,1
Dark Omni (6 Suits),1,1
White & Dark Rainbow (6 Suits),1,1
Black & Pink (6 Suits),1,1
White & Omni (6 Suits),1,1
Up or Down & Muddy Rainbow (6 Suits),1,1
Up or Down & Omni (6 Suits),4,0
Brown (6 Suits),3,0
Pink-Fives & Dark Omni (6 Suits),3,0
Up or Down & Brown (6 Suits),3,0
Dark Prism (6 Suits),2,0
Up or Down & Prism (6 Suits),2,0
White & Dark Omni (6 Suits),2,0
Up or Down & Pink (6 Suits),2,0
6 Suits,1,0
Black & Dark Pink (6 Suits),1,0
Dark Brown (6 Suits),1,0
White & Muddy Rainbow (6 Suits),1,0
Dark Pink (6 Suits),1,0
White-Ones & Black (6 Suits),1,0
Rainbow & Prism (6 Suits),1,0
White & Gray Pink (6 Suits),1,0
Clue Starved & Omni (6 Suits),1,0
Black & Dark Omni (6 Suits),1,0
