variant,attempts,won
Pink & Dark Omni (6 Suits),13,1
Prism & Dark Omni (6 Suits),9,1
Muddy Rainbow & Dark Brown (6 Suits),2,1
Black Reversed (6 Suits),2,1
Black & Brown (6 Suits),1,1
White & Dark Prism (6 Suits),1,1
Black & Pink (6 Suits),19,0
Dual-Color & Dark Pink (6 Suits),8,0
Cocoa Rainbow (6 Suits),6,0
Rainbow & Dark Omni (6 Suits),6,0
Muddy Rainbow & Dark Rainbow (6 Suits),5,0
Pink & Cocoa Rainbow (6 Suits),4,0
Black & Prism (6 Suits),4,0
Rainbow & Dark Pink (6 Suits),4,0
Pink & Dark Brown (6 Suits),4,0
White-Ones & Gray (6 Suits),3,0
Gray (6 Suits),3,0
Dark Brown (6 Suits),3,0
Black & Omni (6 Suits),3,0
Omni & Dark Pink (6 Suits),3,0
Brown & Dark Omni (6 Suits),2,0
Black & Muddy Rainbow (6 Suits),2,0
Omni-Fives & Dark Omni (6 Suits),2,0
Brown & Dark Prism (6 Suits),2,0
Light Pink & Dark Omni (6 Suits),2,0
Dark Rainbow Reversed (6 Suits),1,0
Pink & Gray (6 Suits),1,0
Brown & Gray Pink (6 Suits),1,0
Rainbow & Gray (6 Suits),1,0
White & Dark Omni (6 Suits),1,0
Rainbow & Dark Brown (6 Suits),1,0
White & Dark Rainbow (6 Suits),1,0
Light Pink & Dark Prism (6 Suits),1,0
Dual-Color & Dark Omni (6 Suits),1,0
Dual-Color & Dark Rainbow (6 Suits),1,0
