variant,attempts,won
Pink & White (6 Suits),8,1
Rainbow & Brown (6 Suits),4,1
6 Suits,3,1
Rainbow & Pink (6 Suits),3,1
Dark Omni (6 Suits),3,1
Up or Down & Prism (6 Suits),2,1
Deceptive-Ones (6 Suits),1,1
Omni (6 Suits),1,1
Rainbow & Omni (5 Suits),1,1
Rainbow (6 Suits),1,1
No Variant,1,1
Black & Pink (6 Suits),1,1
Rainbow & Light Pink (6 Suits),1,1
White-Ones & Rainbow (6 Suits),1,1
White & Brown (5 Suits),1,1
Brown-Ones & White (6 Suits),1,1
White-Ones & Brown (6 Suits),1,1
Rainbow-Ones & White (5 Suits),1,1
Muddy Rainbow (6 Suits),1,1
Black (5 Suits),11,0
Black (6 Suits),4,0
Up or Down & Omni (6 Suits),4,0
Pink & Dark Omni (6 Suits),4,0
Rainbow & Omni (6 Suits),4,0
Black & Omni (6 Suits),4,0
White & Muddy Rainbow (6 Suits),3,0
Dark Prism (6 Suits),3,0
Pink & Omni (6 Suits),3,0
White & Light Pink (5 Suits),3,0
Rainbow & Brown (5 Suits),2,0
Rainbow & Dark Pink (6 Suits),2,0
Dual-Color (6 Suits),2,0
Pink-Ones & Pink (6 Suits),2,0
Prism (5 Suits),1,0
Rainbow-Ones & Dark Pink (6 Suits),1,0
White & Omni (5 Suits),1,0
Rainbow-Fives & Cocoa Rainbow (6 Suits),1,0
Rainbow (4 Suits),1,0
Dark Rainbow (5 Suits),1,0
Brown & Muddy Rainbow (5 Suits),1,0
White-Ones & Rainbow (4 Suits),1,0
Pink & Light Pink (6 Suits),1,0
Black & Brown (6 Suits),1,0
White-Ones & Prism (6 Suits),1,0
Dual-Color & Gray (6 Suits),1,0
White & Omni (6 Suits),1,0
Gray (5 Suits),1,0
Brown & Light Pink (6 Suits),1,0
Muddy Rainbow (5 Suits),1,0
Brown (4 Suits),1,0
Prism & Dark Rainbow (6 Suits),1,0
Up or Down & Pink (6 Suits),1,0
Rainbow (5 Suits),1,0
Brown & Cocoa Rainbow (6 Suits),1,0
Black & White (6 Suits),1,0
