variant,attempts,won
Brown (6 Suits),3,1
Rainbow & Pink (6 Suits),3,1
Dark Pink (6 Suits),3,1
Ambiguous & Dual-Color,3,1
Black (6 Suits),2,1
Rainbow (6 Suits),2,1
Ambiguous (6 Suits),1,1
Black & Rainbow (6 Suits),1,1
Black & Dark Rainbow (6 Suits),8,0
Black & Omni (6 Suits),7,0
Up or Down (6 Suits),6,0
White (6 Suits),3,0
Number Blind (6 Suits),2,0
Black & White (6 Suits),2,0
Up or Down & White (6 Suits),2,0
Dual-Color Mix,2,0
Black & Dark Pink (6 Suits),2,0
6 Suits,1,0
Totally Blind (6 Suits),1,0
Gray (6 Suits),1,0
Dark Brown (6 Suits),1,0
Pink & White (6 Suits),1,0
Clue Starved (6 Suits),1,0
