variant,attempts,won
Rainbow & Dark Brown (5 Suits),17,1
Muddy Rainbow & Dark Pink (5 Suits),9,1
Prism & Dark Brown (5 Suits),8,1
Pink & Dark Omni (5 Suits),7,1
Rainbow & Cocoa Rainbow (5 Suits),5,1
White & Dark Omni (5 Suits),5,1
Prism & Dark Omni (5 Suits),4,1
Black & Muddy Rainbow (5 Suits),3,1
White & Dark Prism (5 Suits),3,1
Pink & Dark Rainbow (5 Suits),2,1
Dark Prism (5 Suits),1,1
Pink & Gray (5 Suits),1,1
Prism & Gray Pink (5 Suits),1,1
White & Dark Rainbow (5 Suits),1,1
Rainbow & Dark Prism (5 Suits),4,0
Rainbow & Dark Pink (5 Suits),3,0
Rainbow & Gray Pink (5 Suits),3,0
Pink & Dark Prism (5 Suits),2,0
Brown & Dark Rainbow (5 Suits),1,0
