variant,attempts,won
Muddy-Rainbow-Fives & Rainbow (6 Suits),3,1
Clue Starved & White (6 Suits),2,1
Rainbow & White (6 Suits),1,1
Omni (6 Suits),1,1
White & Muddy Rainbow (6 Suits),1,1
Null-Ones & Light Pink (6 Suits),1,1
Brown & Prism (6 Suits),1,1
Muddy Rainbow & Prism (6 Suits),1,1
Up or Down & White (6 Suits),1,1
Dual-Color & Muddy Rainbow (6 Suits),1,1
Rainbow-Ones & Rainbow (6 Suits),1,1
Cow & Pig (6 Suits),7,0
Up or Down & Rainbow (6 Suits),6,0
Duck (6 Suits),3,0
Ambiguous & Dual-Color,3,0
White (6 Suits),3,0
Null (6 Suits),2,0
Throw It in a Hole & Prism (6 Suits),2,0
Rainbow & Pink (6 Suits),1,0
Up or Down & Brown (6 Suits),1,0
Up or Down & Light Pink (6 Suits),1,0
Up or Down & Null (6 Suits),1,0
Alternating Clues (6 Suits),1,0
Dual-Color & Prism (6 Suits),1,0
White-Fives & Rainbow (6 Suits),1,0
Brown & Light Pink (6 Suits),1,0
Null-Ones & White (6 Suits),1,0
Clue Starved (6 Suits),1,0
