variant,attempts,won
Rainbow (6 Suits),8,1
Rainbow & Null (6 Suits),6,1
Null (6 Suits),3,1
Clue Starved & Pink (6 Suits),3,1
Muddy Rainbow (6 Suits),2,1
Deceptive-Ones (6 Suits),2,1
Rainbow & Brown (6 Suits),1,1
Rainbow & Prism (6 Suits),1,1
White & Muddy Rainbow (6 Suits),1,1
Throw It in a Hole (6 Suits),1,1
Pink & Null (6 Suits),1,1
Pink & Prism (6 Suits),4,0
White (6 Suits),3,0
Clue Starved (6 Suits),3,0
Clue Starved & Prism (6 Suits),3,0
Ambiguous (6 Suits),1,0
Dual-Color & White (6 Suits),1,0
Brown & Muddy Rainbow (6 Suits),1,0
