variant,attempts,won
Black & Light Pink (6 Suits),6,1
White-Fives & Black (6 Suits),3,1
Black & Prism (6 Suits),2,1
Dual-Color & Gray (6 Suits),1,1
Black & Null (6 Suits),1,1
Brown & Dark Pink (6 Suits),1,1
Muddy Rainbow & Dark Rainbow (6 Suits),5,0
Ambiguous Mix,3,0
Pink-Fives & Black (6 Suits),2,0
Brown & Dark Null (6 Suits),2,0
Brown-Fives & Black (6 Suits),2,0
White-Ones & Dark Pink (6 Suits),2,0
Dual-Color & Gray Pink (6 Suits),2,0
Light-Pink-Ones & Dark Rainbow (6 Suits),2,0
Rainbow & Dark Prism (6 Suits),2,0
Muddy-Rainbow-Ones & Dark Omni (6 Suits),2,0
Dark Prism Reversed (6 Suits),2,0
Dark Brown (6 Suits),1,0
Light Pink & Gray (6 Suits),1,0
Dual-Color & Dark Null (6 Suits),1,0
Rainbow & Gray (6 Suits),1,0
Brown & Dark Omni (6 Suits),1,0
Prism & Gray Pink (6 Suits),1,0
Dual-Color & Dark Pink (6 Suits),1,0
Dark Null (6 Suits),1,0
