variant,attempts,won
No Variant,16,1
Null (5 Suits),14,1
Ambiguous & White (5 Suits),9,1
Deceptive-Ones (5 Suits),8,1
Rainbow & White (5 Suits),5,1
Ambiguous & Rainbow (5 Suits),4,1
Black & Prism (5 Suits),4,1
Null-Ones (5 Suits),3,1
Ambiguous & Black (5 Suits),3,1
Cocoa Rainbow (5 Suits),3,1
Muddy Rainbow (5 Suits),2,1
Deceptive-Ones & White (5 Suits),2,1
Rainbow & Light Pink (5 Suits),2,1
Rainbow & Gray (5 Suits),2,1
Brown (5 Suits),1,1
Alternating Clues (5 Suits),1,1
Black & White (5 Suits),1,1
Gray (5 Suits),1,1
Black Reversed (5 Suits),1,1
Rainbow & Omni (5 Suits),1,1
White (5 Suits),13,0
Black (5 Suits),12,0
Black & Muddy Rainbow (5 Suits),10,0
White-Ones & Brown (5 Suits),4,0
Up or Down (5 Suits),3,0
Deceptive-Fives (5 Suits),2,0
Omni-Ones (5 Suits),2,0
Dark Rainbow (5 Suits),1,0
Rainbow & Muddy Rainbow (5 Suits),1,0
