variant,attempts,won
Black & Rainbow (5 Suits),4,1
Rainbow & Light Pink (5 Suits),4,1
Pink & Dark Prism (6 Suits),4,1
White & Omni (4 Suits),3,1
Muddy-Rainbow-Fives & Dark Prism (6 Suits),3,1
Pink & Gray (5 Suits),3,1
Brown & Prism (5 Suits),2,1
Gray & Cocoa Rainbow (6 Suits),2,1
White-Fives & White (4 Suits),2,1
Pink & Cocoa Rainbow (5 Suits),2,1
Prism (3 Suits),1,1
Pink & Brown (4 Suits),1,1
Pink-Ones & Rainbow (6 Suits),1,1
Pink & White (4 Suits),1,1
Muddy Rainbow (5 Suits),1,1
Gray (5 Suits),1,1
Prism & Dark Pink (6 Suits),1,1
White-Fives & Light Pink (6 Suits),1,1
Deceptive-Fives & Pink (4 Suits),1,1
Omni & Light Pink (4 Suits),1,1
Pink (3 Suits),1,1
Up or Down & Omni (5 Suits),1,1
Rainbow-Fives & Prism (6 Suits),1,1
White & Brown (6 Suits),1,1
White-Ones & Dark Prism (6 Suits),1,1
Muddy Rainbow & Dark Prism (6 Suits),1,1
Ambiguous (6 Suits),1,1
Prism Reversed (6 Suits),1,1
Pink & Cocoa Rainbow (6 Suits),1,1
Reversed (4 Suits),1,1
Black Reversed (6 Suits),1,1
White-Ones & Gray (6 Suits),1,1
Pink-Ones & Rainbow (4 Suits),1,1
Null-Ones & Null (6 Suits),1,1
Rainbow-Fives & White (4 Suits),1,1
Brown & Gray (5 Suits),1,1
White-Ones & Pink (4 Suits),1,1
No Variant,7,0
Special Mix (5 Suits),6,0
Brown-Ones & Brown (6 Suits),5,0
Light-Pink-Ones & Gray Pink (5 Suits),5,0
Dark Prism (5 Suits),4,0
Black & Pink (5 Suits),4,0
Rainbow-Ones & Cocoa Rainbow (6 Suits),4,0
Cocoa Rainbow (5 Suits),4,0
Muddy Rainbow (6 Suits),3,0
White-Fives & Dark Omni (5 Suits),3,0
White-Ones & Prism (4 Suits),3,0
Pink & Dark Brown (5 Suits),3,0
Pink & Dark Rainbow (5 Suits),2,0
Rainbow & White (4 Suits),2,0
Black & Muddy Rainbow (6 Suits),2,0
Null (4 Suits),2,0
Muddy Rainbow & Gray Pink (6 Suits),2,0
Prism & Gray Pink (6 Suits),2,0
White-Ones & Pink (3 Suits),2,0
Rainbow & Dark Brown (5 Suits),2,0
Gray Reversed (6 Suits),2,0
Extremely Ambiguous (6 Suits),2,0
Pink & Dark Prism (5 Suits),2,0
Omni & Dark Pink (5 Suits),2,0
White & Dark Rainbow (6 Suits),2,0
Rainbow-Fives & Brown (5 Suits),2,0
Rainbow-Fives & Rainbow (4 Suits),2,0
Rainbow-Fives & Gray Pink (6 Suits),2,0
White-Ones & Black (5 Suits),2,0
Muddy-Rainbow-Ones & Gray Pink (6 Suits),1,0
Light-Pink-Ones (5 Suits),1,0
Brown & Cocoa Rainbow (6 Suits),1,0
Gray (6 Suits),1,0
Deceptive-Ones & Gray Pink (5 Suits),1,0
Muddy Rainbow & Light Pink (6 Suits),1,0
White & Dark Pink (5 Suits),1,0
Black & Prism (5 Suits),1,0
Pink-Ones & Prism (6 Suits),1,0
Pink & Omni (6 Suits),1,0
Dark Rainbow (5 Suits),1,0
Omni & Gray Pink (6 Suits),1,0
Muddy-Rainbow-Fives & Omni (5 Suits),1,0
Rainbow-Ones & Black (6 Suits),1,0
Rainbow-Fives & Dark Rainbow (5 Suits),1,0
Rainbow & Gray (5 Suits),1,0
Pink-Fives & Dark Prism (6 Suits),1,0
Rainbow & Prism (5 Suits),1,0
Rainbow-Ones & Black (5 Suits),1,0
Rainbow-Fives (4 Suits),1,0
Dark Prism Reversed (5 Suits),1,0
Pink & Gray Pink (6 Suits),1,0
Rainbow & Light Pink (6 Suits),1,0
Up or Down & Pink (6 Suits),1,0
Throw It in a Hole & Null (5 Suits),1,0
Pink-Ones & Light Pink (4 Suits),1,0
Muddy-Rainbow-Fives & Muddy Rainbow (3 Suits),1,0
Brown & Cocoa Rainbow (5 Suits),1,0
White-Fives (6 Suits),1,0
Prism & Gray (6 Suits),1,0
Pink-Fives & Pink (6 Suits),1,0
Pink-Fives & White (5 Suits),1,0
White-Fives & Rainbow (6 Suits),1,0
Dark Null (5 Suits),1,0
Ambiguous Mix,1,0
White & Light Pink (6 Suits),1,0
White & Cocoa Rainbow (6 Suits),1,0
