variant,attempts,won
White & Omni (5 Suits),5,1
Extremely Ambiguous (5 Suits),4,1
Null-Ones & Brown (5 Suits),3,1
Rainbow (5 Suits),1,1
Dark Rainbow (5 Suits),1,1
White & Brown (5 Suits),1,1
Rainbow & White (5 Suits),1,1
Null (5 Suits),1,1
Up or Down & Rainbow (5 Suits),1,1
Rainbow & Omni (5 Suits),1,1
Cocoa Rainbow (5 Suits),1,1
Rainbow-Fives & Gray (5 Suits),1,1
Brown-Fives (5 Suits),1,1
Black & Light Pink (5 Suits),1,1
Dark Prism Reversed (5 Suits),1,1
Black & Pink (5 Suits),5,0
Black (5 Suits),4,0
Up or Down (5 Suits),2,0
Null-Ones & Muddy Rainbow (5 Suits),2,0
No Variant,1,0
Brown (5 Suits),1,0
Ambiguous & Rainbow (5 Suits),1,0
Alternating Clues (5 Suits),1,0
Omni & Dark Rainbow (5 Suits),1,0
