variant,attempts,won
Dark Rainbow (6 Suits),6,1
Black (5 Suits),5,1
No Variant,4,1
Throw It in a Hole (6 Suits),4,1
Omni (6 Suits),4,1
Ambiguous & Pink (5 Suits),4,1
Up or Down (5 Suits),3,1
Rainbow & Light Pink (6 Suits),3,1
Gray (5 Suits),3,1
Null (5 Suits),3,1
Black & Omni (5 Suits),3,1
Rainbow (6 Suits),2,1
Black & White (5 Suits),2,1
Rainbow-Ones (3 Suits),2,1
Pink (5 Suits),2,1
6 Suits,2,1
White (5 Suits),2,1
White & Brown (5 Suits),2,1
Omni (5 Suits),2,1
Clue Starved (5 Suits),2,1
White-Ones & White (5 Suits),2,1
Rainbow & Pink (6 Suits),1,1
White & Brown (4 Suits),1,1
Black & Pink (6 Suits),1,1
Up or Down & Rainbow (5 Suits),1,1
Dark Omni (5 Suits),1,1
Dark Pink (5 Suits),1,1
Rainbow (5 Suits),1,1
Brown (4 Suits),1,1
Black & Rainbow (6 Suits),1,1
Pink & Dark Rainbow (5 Suits),1,1
Rainbow-Ones & White (3 Suits),1,1
Omni-Fives & Muddy Rainbow (5 Suits),1,1
White-Ones & White (4 Suits),1,1
White & Light Pink (6 Suits),1,1
Dual-Color & Brown (6 Suits),1,1
Light-Pink-Fives (4 Suits),1,1
Brown (3 Suits),1,1
Dual-Color Mix,1,1
Black & Prism (6 Suits),1,1
Rainbow & Light Pink (5 Suits),1,1
Ambiguous & Brown (5 Suits),1,1
Black & Dark Rainbow (6 Suits),8,0
Black & Null (6 Suits),7,0
Up or Down & Rainbow (6 Suits),5,0
Black & Rainbow (5 Suits),5,0
Rainbow & Gray (6 Suits),5,0
Dual-Color & Dark Omni (6 Suits),5,0
Up or Down (6 Suits),4,0
Dual-Color (6 Suits),4,0
Black & Light Pink (5 Suits),4,0
Dark Brown (6 Suits),3,0
Up or Down & Pink (5 Suits),3,0
Gray Pink (5 Suits),3,0
Dark Omni (6 Suits),3,0
Rainbow & Gray (5 Suits),3,0
Brown-Ones & Dark Pink (6 Suits),3,0
Ambiguous Mix,3,0
Clue Starved & Pink (6 Suits),3,0
Cocoa Rainbow (6 Suits),2,0
Black & White (6 Suits),2,0
Dark Brown (5 Suits),2,0
Light-Pink-Ones & Gray (5 Suits),2,0
Muddy Rainbow (4 Suits),2,0
Up or Down & Muddy Rainbow (6 Suits),2,0
Brown & Light Pink (5 Suits),2,0
Dark Null (6 Suits),2,0
Up or Down & Brown (6 Suits),1,0
Pink & Dark Rainbow (6 Suits),1,0
Light Pink (6 Suits),1,0
Ambiguous (6 Suits),1,0
Dual-Color & Rainbow (4 Suits),1,0
Black (6 Suits),1,0
Alternating Clues & Omni (4 Suits),1,0
Pink (6 Suits),1,0
Rainbow-Ones & Light Pink (6 Suits),1,0
Alternating Clues & Brown (6 Suits),1,0
Black & Null (5 Suits),1,0
White & Dark Brown (6 Suits),1,0
Up or Down & Muddy Rainbow (5 Suits),1,0
Dual-Color & Pink (6 Suits),1,0
White & Prism (6 Suits),1,0
Omni-Fives & Omni (5 Suits),1,0
Black & Pink (5 Suits),1,0
Special Mix (5 Suits),1,0
