variant,attempts,won
Null & Light Pink (5 Suits),30,1
Omni & Light Pink (5 Suits),26,1
Duck (5 Suits),18,1
Up or Down & Omni (5 Suits),12,1
Brown & Light Pink (5 Suits),11,1
Pink & Muddy Rainbow (5 Suits),9,1
White & Omni (5 Suits),8,1
Pink-Ones & Brown (5 Suits),6,1
Cow & Pig (5 Suits),5,1
Up or Down & White (5 Suits),5,1
Up or Down (5 Suits),4,1
Brown-Fives (5 Suits),4,1
Up or Down & Pink (5 Suits),3,1
Up or Down & Brown (5 Suits),3,1
White-Ones (5 Suits),3,1
Omni-Fives (5 Suits),3,1
White-Fives (5 Suits),2,1
Omni-Ones (5 Suits),2,1
Rainbow & Light Pink (5 Suits),2,1
White & Light Pink (5 Suits),2,1
Pink & Prism (5 Suits),2,1
Null-Ones & White (5 Suits),2,1
Rainbow-Ones & Rainbow (5 Suits),1,1
Rainbow-Ones & White (5 Suits),1,1
Rainbow-Ones & Brown (5 Suits),1,1
Rainbow-Fives (5 Suits),1,1
Light-Pink-Fives (5 Suits),1,1
Pink-Ones (5 Suits),1,1
White & Muddy Rainbow (5 Suits),1,1
Rainbow & Prism (5 Suits),1,1
Pink & Null (5 Suits),3,0
Rainbow Reversed (5 Suits),3,0
