variant,attempts,won
White & Muddy Rainbow (4 Suits),2,1
Pink-Fives & Light Pink (4 Suits),2,1
White & Prism (4 Suits),1,1
Rainbow-Ones (4 Suits),1,1
Dual-Color & Pink (4 Suits),1,1
Omni-Fives & White (4 Suits),1,1
Pink-Ones (4 Suits),1,1
Rainbow-Fives & Pink (4 Suits),1,1
Dual-Color & Light Pink (4 Suits),1,1
Null (4 Suits),2,0
Brown & Prism (4 Suits),1,0
Pink & Omni (4 Suits),1,0
Light-Pink-Ones (4 Suits),1,0
Deceptive-Fives (4 Suits),1,0
Null-Ones & Brown (4 Suits),1,0
Rainbow-Fives & Prism (4 Suits),1,0
Brown-Fives & Pink (4 Suits),1,0
