variant,attempts,won
Cow & Pig (4 Suits),6,1
Ambiguous (4 Suits),3,1
Deceptive-Ones (4 Suits),3,1
Muddy-Rainbow-Fives & Pink (4 Suits),2,1
White & Omni (4 Suits),2,1
White & Null (4 Suits),2,1
Throw It in a Hole (4 Suits),1,1
White Reversed (4 Suits),1,1
Light-Pink-Ones & Rainbow (4 Suits),1,1
Light Pink (4 Suits),1,1
Reversed (4 Suits),1,1
Rainbow & Light Pink (4 Suits),1,1
Dual-Color & Pink (4 Suits),1,1
White & Muddy Rainbow (4 Suits),1,1
Rainbow-Ones & Prism (4 Suits),2,0
Rainbow Reversed (4 Suits),2,0
Deceptive-Fives (4 Suits),1,0
