variant,attempts,won
Black & White (6 Suits),8,1
Pink & Gray (6 Suits),3,1
White-Ones & Null (6 Suits),2,1
Brown & Light Pink (6 Suits),2,1
Rainbow & Dark Brown (6 Suits),2,1
Dual-Color & Rainbow (6 Suits),2,1
Dual-Color & White (6 Suits),2,1
Pink & Cocoa Rainbow (6 Suits),1,1
White & Gray Pink (6 Suits),1,1
Rainbow & Dark Prism (6 Suits),1,1
Muddy-Rainbow-Ones & White (6 Suits),1,1
Rainbow & Muddy Rainbow (6 Suits),1,1
Brown & Dark Pink (6 Suits),1,1
Pink & Muddy Rainbow (6 Suits),1,1
White & Muddy Rainbow (6 Suits),1,1
Dual-Color (6 Suits),1,1
Brown & Dark Rainbow (6 Suits),1,1
Pink & Dark Brown (6 Suits),1,1
White-Ones & Prism (6 Suits),1,1
Dual-Color & Muddy Rainbow (6 Suits),1,1
Pink & Gray Pink (6 Suits),4,0
Up or Down & Prism (6 Suits),4,0
Clue Starved & Rainbow (6 Suits),3,0
Extremely Ambiguous & Light Pink (6 Suits),3,0
Muddy-Rainbow-Fives & Rainbow (6 Suits),3,0
Special Mix (6 Suits),2,0
Rainbow & Brown (6 Suits),2,0
Pink-Ones & Null (6 Suits),2,0
Black & Null (6 Suits),2,0
Brown-Ones & Dark Omni (6 Suits),2,0
Up or Down & Rainbow (6 Suits),1,0
Dual-Color & Gray (6 Suits),1,0
Brown-Ones & Rainbow (6 Suits),1,0
Null-Ones & Brown (6 Suits),1,0
Light Pink & Dark Brown (6 Suits),1,0
Pink-Fives & Brown (6 Suits),1,0
White-Fives & Rainbow (6 Suits),1,0
Gray Reversed (6 Suits),1,0
