variant,attempts,won
Dark Prism Reversed (5 Suits),4,1
Rainbow & Dark Pink (5 Suits),2,1
Dark Rainbow Reversed (5 Suits),2,1
Muddy Rainbow & Gray (5 Suits),1,1
Omni & Gray (5 Suits),1,1
Brown & Dark Pink (5 Suits),1,1
Rainbow & Dark Prism (5 Suits),1,1
White & Dark Pink (5 Suits),5,0
Special Mix (5 Suits),3,0
Rainbow & Gray (5 Suits),3,0
Pink & Dark Rainbow (5 Suits),3,0
White-Ones & Dark Rainbow (5 Suits),3,0
Omni & Cocoa Rainbow (5 Suits),2,0
Brown-Fives & Dark Omni (5 Suits),2,0
Brown-Ones & Gray (5 Suits),1,0
Light Pink & Dark Rainbow (5 Suits),1,0
Muddy-Rainbow-Ones & Dark Rainbow (5 Suits),1,0
Rainbow-Ones & Black (5 Suits),1,0
Brown-Ones & Dark Brown (5 Suits),1,0
Pink & Gray Pink (5 Suits),1,0
Light Pink & Gray (5 Suits),1,0
White & Gray Pink (5 Suits),1,0
Brown & Gray Pink (5 Suits),1,0
Omni & Dark Pink (5 Suits),1,0
Pink & Dark Brown (5 Suits),1,0
Prism & Dark Brown (5 Suits),1,0
Brown & Cocoa Rainbow (5 Suits),1,0
Prism & Gray (5 Suits),1,0
White-Ones & Dark Omni (5 Suits),1,0
