variant,attempts,won
Gray (5 Suits),12,1
Cocoa Rainbow (5 Suits),4,1
Black & Prism (5 Suits),3,1
Dark Rainbow (5 Suits),3,1
Black & White (5 Suits),3,1
Black (5 Suits),2,1
Black & Rainbow (5 Suits),2,1
Rainbow & Dark Pink (5 Suits),2,1
Pink-Ones & Black (5 Suits),1,1
Gray Pink (5 Suits),1,1
Brown-Ones & Black (5 Suits),1,1
Dark Prism (5 Suits),3,0
Dark Brown (5 Suits),2,0
Omni & Dark Brown (5 Suits),2,0
Black & Pink (5 Suits),2,0
Muddy Rainbow & Gray Pink (5 Suits),2,0
White & Dark Prism (5 Suits),2,0
Special Mix (5 Suits),1,0
Brown & Gray (5 Suits),1,0
Brown & Dark Rainbow (5 Suits),1,0
Rainbow & Gray Pink (5 Suits),1,0
White & Dark Rainbow (5 Suits),1,0
