variant,attempts,won
Rainbow (6 Suits),5,1
Brown (6 Suits),4,1
6 Suits,3,1
Dual-Color (6 Suits),2,1
Rainbow & Light Pink (6 Suits),2,1
White (6 Suits),1,1
Reversed (6 Suits),1,1
Null (6 Suits),19,0
Very Ambiguous (6 Suits),7,0
Ambiguous & Dual-Color,5,0
Rainbow Reversed (6 Suits),4,0
Ambiguous (6 Suits),2,0
Dual-Color & Rainbow (6 Suits),2,0
Rainbow & Pink (6 Suits),2,0
Throw It in a Hole & Pink (6 Suits),2,0
Pink (6 Suits),1,0
White & Brown (6 Suits),1,0
Up or Down (6 Suits),1,0
Throw It in a Hole (6 Suits),1,0
Up or Down & Rainbow (6 Suits),1,0
Rainbow-Ones & White (6 Suits),1,0
Clue Starved (6 Suits),1,0
White Reversed (6 Suits),1,0
Pink-Ones (6 Suits),1,0
Cow & Pig (6 Suits),1,0
