variant,attempts,won
Omni (6 Suits),15,1
Gray Pink (6 Suits),10,1
Muddy Rainbow (6 Suits),7,1
Dark Rainbow (6 Suits),5,1
Cocoa Rainbow (6 Suits),4,1
Light Pink (6 Suits),3,1
Dark Pink (6 Suits),2,1
Dual-Color & Pink (6 Suits),2,1
Rainbow (6 Suits),1,1
Light-Pink-Ones (6 Suits),1,1
Black (6 Suits),1,1
Dual-Color (6 Suits),1,1
Black & White (6 Suits),54,0
Gray (6 Suits),44,0
Brown & Gray (6 Suits),28,0
Black & Gray Pink (6 Suits),21,0
Rainbow & Dark Omni (6 Suits),13,0
Black & Omni (6 Suits),12,0
Light Pink & Dark Prism (6 Suits),12,0
Black & Gray (6 Suits),9,0
Rainbow & Light Pink (6 Suits),8,0
Black & Dark Pink (6 Suits),8,0
Rainbow & Pink (6 Suits),5,0
