variant,attempts,won
Pink & Dark Rainbow (5 Suits),5,1
Pink & Gray (5 Suits),4,1
Dark Prism Reversed (5 Suits),4,1
Rainbow-Ones & Dark Rainbow (5 Suits),4,1
Prism & Gray Pink (5 Suits),3,1
Brown & Dark Omni (5 Suits),2,1
Prism & Cocoa Rainbow (5 Suits),2,1
White & Dark Brown (5 Suits),1,1
White & Dark Pink (5 Suits),9,0
Brown & Dark Rainbow (5 Suits),6,0
Dark Prism (5 Suits),3,0
Prism & Dark Brown (5 Suits),3,0
White & Cocoa Rainbow (5 Suits),3,0
Omni & Dark Rainbow (5 Suits),3,0
Rainbow & Gray (5 Suits),2,0
Rainbow & Dark Omni (5 Suits),2,0
Omni & Dark Prism (5 Suits),2,0
Muddy Rainbow & Dark Prism (5 Suits),2,0
Omni-Fives & Gray Pink (5 Suits),1,0
Gray Pink (5 Suits),1,0
Rainbow & Dark Brown (5 Suits),1,0
Pink & Dark Brown (5 Suits),1,0
Rainbow-Ones & Black (5 Suits),1,0
Brown & Dark Prism (5 Suits),1,0
White & Gray Pink (5 Suits),1,0
Omni-Fives & Dark Rainbow (5 Suits),1,0
Muddy Rainbow & Dark Pink (5 Suits),1,0
Prism & Gray (5 Suits),1,0
Omni & Dark Brown (5 Suits),1,0
