variant,attempts,won
Black & Pink (5 Suits),9,1
Dark Prism (5 Suits),6,1
Black & Rainbow (5 Suits),4,1
Black & Omni (5 Suits),3,1
Black & Light Pink (5 Suits),3,1
Pink & Dark Rainbow (5 Suits),1,1
Rainbow & Gray Pink (5 Suits),1,1
White-Ones & Dark Prism (5 Suits),1,1
Special Mix (5 Suits),10,0
Dark Null (5 Suits),3,0
Brown & Dark Rainbow (5 Suits),2,0
Muddy Rainbow & Dark Prism (5 Suits),1,0
Black Reversed (5 Suits),1,0
Black & Null (5 Suits),1,0
Pink-Ones & Dark Pink (5 Suits),1,0
Pink & Dark Brown (5 Suits),1,0
