variant,attempts,won
Gray (5 Suits),8,1
Rainbow (5 Suits),4,1
Null (5 Suits),2,1
Brown & Prism (5 Suits),2,1
Light-Pink-Ones (5 Suits),1,1
Omni-Fives (5 Suits),1,1
Dual-Color (5 Suits),1,1
No Variant,19,0
Black & Light Pink (5 Suits),8,0
Dark Pink (5 Suits),5,0
Clue Starved (5 Suits),4,0
Up or Down & Pink (5 Suits),3,0
Rainbow & Pink (5 Suits),2,0
Rainbow & Dark Pink (5 Suits),2,0
Gray Pink (5 Suits),2,0
Rainbow & Dark Prism (5 Suits),2,0
Pink-Ones (5 Suits),1,0
Pink (5 Suits),1,0
Brown (5 Suits),1,0
Rainbow & Prism (5 Suits),1,0
Extremely Ambiguous & Omni (5 Suits),1,0
Pink & Muddy Rainbow (5 Suits),1,0
Muddy Rainbow & Dark Brown (5 Suits),1,0
Rainbow & Gray Pink (5 Suits),1,0
