variant,attempts,won
Black & Brown (6 Suits),5,1
Gray Pink (6 Suits),5,1
Cocoa Rainbow (6 Suits),3,1
Dark Brown (6 Suits),3,1
Alternating Clues (6 Suits),3,1
Black (6 Suits),1,1
Dark Rainbow Reversed (6 Suits),1,1
Throw It in a Hole (6 Suits),1,1
Prism Reversed (6 Suits),1,1
White-Ones & Dark Brown (6 Suits),1,1
Black & Light Pink (6 Suits),1,1
White-Ones (6 Suits),1,1
White-Ones & Rainbow (6 Suits),1,1
Black & Dark Pink (6 Suits),8,0
Black & Prism (6 Suits),5,0
Null (6 Suits),5,0
Rainbow (6 Suits),4,0
Up or Down & White (6 Suits),3,0
Muddy Rainbow (6 Suits),3,0
White-Ones & Dark Prism (6 Suits),2,0
Black & White (6 Suits),2,0
Brown-Ones & Dark Rainbow (6 Suits),2,0
Black & Gray (6 Suits),2,0
White (6 Suits),1,0
Black & Dark Rainbow (6 Suits),1,0
Dark Prism (6 Suits),1,0
Black & Dark Prism (6 Suits),1,0
