variant,attempts,won
White & Dark Null (6 Suits),18,1
Pink & Dark Null (6 Suits),14,1
Null & Dark Pink (6 Suits),10,1
Null & Dark Omni (6 Suits),10,1
Null & Gray (6 Suits),9,1
Null & Gray Pink (6 Suits),8,1
Dual-Color & Dark Rainbow (6 Suits),7,1
Prism & Dark Null (6 Suits),7,1
Null & Dark Rainbow (6 Suits),7,1
Rainbow & Dark Brown (6 Suits),6,1
Rainbow-Fives & Black (6 Suits),5,1
White & Dark Brown (6 Suits),4,1
Gray Reversed (6 Suits),4,1
White-Fives & Dark Brown (6 Suits),4,1
Pink & Gray Pink (6 Suits),4,1
Omni & Dark Null (6 Suits),4,1
Null & Dark Brown (6 Suits),4,1
White & Gray Pink (6 Suits),3,1
Black & Null (6 Suits),3,1
Brown & Dark Pink (6 Suits),3,1
Null & Dark Prism (6 Suits),3,1
Brown & Dark Null (6 Suits),2,1
Prism & Dark Brown (6 Suits),1,1
Light Pink & Cocoa Rainbow (6 Suits),1,1
Rainbow & Dark Null (6 Suits),1,1
Pink & Cocoa Rainbow (6 Suits),1,1
Muddy Rainbow & Gray Pink (6 Suits),1,1
Muddy-Rainbow-Fives & Dark Pink (6 Suits),1,1
Muddy Rainbow & Dark Null (6 Suits),1,1
Rainbow-Ones & Dark Brown (6 Suits),13,0
Null & Cocoa Rainbow (6 Suits),11,0
Brown-Ones & Dark Brown (6 Suits),5,0
Rainbow-Ones & Gray (6 Suits),5,0
Light Pink & Dark Brown (6 Suits),5,0
Rainbow-Ones & Dark Pink (6 Suits),5,0
White-Ones & Cocoa Rainbow (6 Suits),4,0
Light-Pink-Ones & Dark Prism (6 Suits),4,0
Dual-Color & Dark Pink (6 Suits),3,0
Pink & Dark Omni (6 Suits),3,0
Dual-Color & Cocoa Rainbow (6 Suits),3,0
Brown-Fives & Gray Pink (6 Suits),3,0
Cocoa Rainbow (6 Suits),2,0
Dark Brown (6 Suits),2,0
Light Pink & Dark Prism (6 Suits),1,0
