variant,attempts,won
Gray Pink (5 Suits),12,1
Dark Null (5 Suits),10,1
Black & Brown (5 Suits),8,1
Gray Reversed (5 Suits),5,1
Black & Muddy Rainbow (5 Suits),5,1
Dark Rainbow (5 Suits),4,1
Dark Omni (5 Suits),2,1
Dark Prism (5 Suits),2,1
Black & Omni (5 Suits),2,1
Black & Prism (5 Suits),2,1
Dark Rainbow Reversed (5 Suits),2,1
Dark Pink (5 Suits),1,1
Black & Light Pink (5 Suits),1,1
Cocoa Rainbow (5 Suits),12,0
White-Ones & Black (5 Suits),3,0
Rainbow & Dark Omni (5 Suits),3,0
Black (5 Suits),2,0
Rainbow-Fives & Black (5 Suits),2,0
Black & Rainbow (5 Suits),1,0
Dark Brown (5 Suits),1,0
