variant,attempts,won
Rainbow (6 Suits),9,1
Dark Rainbow (6 Suits),6,1
Up or Down & Omni (6 Suits),4,1
Dual-Color (6 Suits),3,1
Clue Starved & Pink (6 Suits),3,1
Black & Light Pink (6 Suits),3,1
Black & Rainbow (6 Suits),2,1
Throw It in a Hole (6 Suits),2,1
Rainbow & Brown (6 Suits),1,1
Brown (6 Suits),1,1
Null (6 Suits),1,1
Brown & Gray (6 Suits),1,1
Dark Prism (6 Suits),1,1
Black & Muddy Rainbow (6 Suits),1,1
Dark Brown (6 Suits),8,0
6 Suits,4,0
Black (6 Suits),4,0
Pink & Dark Prism (6 Suits),4,0
Special Mix (6 Suits),4,0
Brown & Omni (6 Suits),3,0
Dark Omni (6 Suits),3,0
Pink-Ones & Dark Omni (6 Suits),3,0
Black & Null (6 Suits),3,0
Rainbow & Pink (6 Suits),2,0
Rainbow & Dark Brown (6 Suits),2,0
White (6 Suits),1,0
Ambiguous Mix,1,0
Light Pink (6 Suits),1,0
