ADrone,pianoblook,19,3,6.33
Aluap,antitelharsic,12,0,NA
Amy2,wump,7,0,NA
Amy2,Nitrate2,9,0,NA
anser,nukelauncher,2,0,NA
anser,william65537,0,0,NA
asaelr,scharkbite,32,1,32.00
avanderwalde,rkass,43,0,NA
BlueNovember,Pantheia,0,0,NA
BlueNovember,Crux,0,0,NA
ChristopheAF,Lanvin,63,7,9.00
Dr_Kakashi,kimbifille,33,4,8.25
Dr_Kakashi,asaelr,33,0,NA
Dr_Kakashi,Floriman,36,3,12.00
Dr_Kakashi,IAMJEFF,39,1,39.00
Dr_Kakashi,Kyle,17,2,8.50
Dr_Kakashi,Valetta6789,10,1,10.00
Dr_Kakashi,scharkbite,26,2,13.00
Dr_Kakashi,RaKXeR,2,0,NA
Dr_Kakashi,micerang,41,3,13.67
Dr_Kakashi,Fireheart,23,1,23.00
Dr_Kakashi,Livia,14,1,14.00
Durandal,HelanaAshryvr,1,1,1.00
Durandal,Lanvin,0,0,NA
Durandal,squirrel1988,0,0,NA
emilyzhao,squidgetx,56,0,NA
Fireheart,Valetta6789,32,2,16.00
Fireheart,Kyle,29,1,29.00
Fireheart,micerang,28,3,9.33
Fireheart,Zamiel,51,4,12.75
Fireheart,asaelr,20,2,10.00
Fireheart,Livia,9,1,9.00
Fireheart,scharkbite,27,4,6.75
Fireheart,IAMJEFF,28,1,28.00
Floriman,kimbifille,43,7,6.14
Floriman,Valetta6789,31,3,10.33
Floriman,asaelr,57,5,11.40
Floriman,Kyle,70,6,11.67
Floriman,florrat2,3,0,NA
Floriman,RaKXeR,1,0,NA
Floriman,scharkbite,31,3,10.33
florrat2,timotree,18,0,NA
florrat2,postmans,18,1,18.00
florrat2,sankala,26,1,26.00
HelanaAshryvr,Lanvin,62,2,31.00
HelanaAshryvr,squirrel1988,41,2,20.50
IAMJEFF,kimbifille,12,0,NA
IAMJEFF,asaelr,20,2,10.00
IAMJEFF,Zamiel,42,1,42.00
IAMJEFF,Valetta6789,13,1,13.00
IAMJEFF,scharkbite,18,0,NA
indego,melwen,108,8,13.50
Jake_Stiles,solarstar92,0,0,NA
kimbifille,pianoblook,52,6,8.67
kimbifille,piper,34,4,8.50
kimbifille,kooolant,13,0,NA
Kyle,scharkbite,41,2,20.50
Kyle,asaelr,30,1,30.00
Kyle,Zamiel,66,1,66.00
Kyle,micerang,37,2,18.50
Kyle,TimeHoodie,51,2,25.50
Lanvin,VerySloppyTwo,48,3,16.00
Lanvin,Lel0uch,94,8,11.75
Lanvin,melwen,131,7,18.71
Lanvin,rz,46,2,23.00
Lanvin,indego,81,5,16.20
Lanvin,Wittvector,45,5,9.00
Lanvin,MangoPie,55,5,11.00
Lanvin,squirrel1988,55,3,18.33
Lel0uch,MarkusKahlsen,14,0,NA
Lel0uch,melwen,179,10,17.90
Lel0uch,indego,123,6,20.50
Lel0uch,derekcheah,53,5,10.60
Lel0uch,squirrel1988,66,5,13.20
Lel0uch,frosty104,16,5,3.20
Libster,sjdrodge,7,1,7.00
Libster,timotree,18,0,NA
Libster,Valetta6789,21,0,NA
Libster,florrat2,18,2,9.00
Libster,RaKXeR,75,1,75.00
Libster,sankala,19,1,19.00
Libster,Zamiel,38,2,19.00
Libster,NoMercy,20,2,10.00
Libster,Razvogor,49,3,16.33
Libster,frog-kun,0,0,NA
Libster,Razgovor,7,2,3.50
Libster,NotRaKXeR,3,1,3.00
Livia,invarse,1,0,NA
melwen,ntinta,16,1,16.00
melwen,squirrel1988,76,3,25.33
melwen,scharkbite,29,5,5.80
melwen,sephiroth,24,1,24.00
micerang,scharkbite,17,3,5.67
NoMercy,florrat2,12,2,6.00
NoMercy,Zamiel,22,2,11.00
Pablo-,nitawa,21,0,NA
pianoblook,piper,51,5,10.20
RaKXeR,florrat2,61,1,61.00
RaKXeR,Valetta6789,21,0,NA
RaKXeR,Zamiel,35,1,35.00
Razvogor,florrat2,62,2,31.00
rz,wump,22,0,NA
Syrah,mugsly,10,0,NA
Syrah,scepheo,10,0,NA
TheDaniMan,indego,16,2,8.00
TheDaniMan,doeo,26,0,NA
TheDaniMan,lilyxy,26,0,NA
TimeHoodie,kimbifille,39,4,9.75
TimeHoodie,melwen,69,5,13.80
Valetta6789,florrat2,20,0,NA
VerySloppyTwo,sephiroth,15,0,NA
Zamiel,kimbifille,51,1,51.00
Zamiel,micerang,68,2,34.00
Zamiel,scharkbite,65,4,16.25
Zamiel,florrat2,23,2,11.50
Zamiel,sankala,18,1,18.00
