variant,attempts,won
Rainbow (6 Suits),10,1
Muddy Rainbow (6 Suits),4,1
Muddy Rainbow (4 Suits),3,1
Dark Brown (6 Suits),3,1
Brown-Ones & White (5 Suits),2,1
Rainbow Reversed (5 Suits),2,1
Up or Down (6 Suits),2,1
Muddy-Rainbow-Fives (5 Suits),2,1
Omni (6 Suits),2,1
Light Pink (6 Suits),2,1
Rainbow & Dark Pink (6 Suits),2,1
Rainbow & Gray (6 Suits),2,1
Pink & Omni (4 Suits),2,1
No Variant,1,1
White-Ones (5 Suits),1,1
Pink (6 Suits),1,1
White-Ones (6 Suits),1,1
Prism (4 Suits),1,1
Rainbow & Muddy Rainbow (6 Suits),1,1
Pink (4 Suits),1,1
Black & Muddy Rainbow (6 Suits),1,1
Brown (5 Suits),1,1
Dark Pink (6 Suits),1,1
Pink & Brown (5 Suits),1,1
Dark Omni (6 Suits),1,1
Gray Pink (6 Suits),1,1
Dark Null (6 Suits),1,1
White & Light Pink (5 Suits),1,1
Brown & Light Pink (4 Suits),1,1
White (5 Suits),1,1
Black & Pink (6 Suits),1,1
Brown-Ones & Pink (4 Suits),1,1
White & Omni (5 Suits),1,1
Omni-Fives & Dark Pink (5 Suits),1,1
Up or Down & Rainbow (5 Suits),1,1
Rainbow-Fives & Brown (6 Suits),1,1
Black & Pink (5 Suits),1,1
Gray (5 Suits),1,1
Duck (5 Suits),6,0
Dark Prism (5 Suits),5,0
Brown (6 Suits),5,0
Special Mix (5 Suits),5,0
Black & Brown (5 Suits),5,0
Clue Starved (6 Suits),4,0
Black (6 Suits),4,0
Dark Prism (6 Suits),4,0
Black & Prism (5 Suits),3,0
Rainbow & Pink (6 Suits),3,0
Black Reversed (5 Suits),3,0
Black & Brown (6 Suits),3,0
Black & Light Pink (5 Suits),3,0
Dark Rainbow (5 Suits),2,0
Black & Rainbow (6 Suits),2,0
Omni-Fives (6 Suits),2,0
Pink (5 Suits),2,0
Rainbow & Gray (5 Suits),2,0
White-Ones & Dark Brown (5 Suits),2,0
Rainbow-Fives & Rainbow (4 Suits),2,0
Dual-Color (5 Suits),1,0
Throw It in a Hole (5 Suits),1,0
Rainbow-Ones (6 Suits),1,0
Up or Down (5 Suits),1,0
Dual-Color & White (6 Suits),1,0
White & Brown (5 Suits),1,0
Rainbow & Prism (5 Suits),1,0
Rainbow & Brown (5 Suits),1,0
Muddy Rainbow (5 Suits),1,0
Light Pink (4 Suits),1,0
White & Muddy Rainbow (6 Suits),1,0
Black (5 Suits),1,0
Omni-Ones & Dark Null (5 Suits),1,0
Pink & Gray Pink (6 Suits),1,0
Up or Down & Omni (5 Suits),1,0
Black & Light Pink (6 Suits),1,0
Up or Down & Pink (5 Suits),1,0
Gray Pink (5 Suits),1,0
Rainbow & Gray Pink (5 Suits),1,0
Deceptive-Fives & White (5 Suits),1,0
Ambiguous Mix,1,0
Rainbow & White (6 Suits),1,0
Black & Gray (6 Suits),1,0
Black & Dark Prism (6 Suits),1,0
Rainbow & Cocoa Rainbow (5 Suits),1,0
Omni & Light Pink (5 Suits),1,0
Rainbow & Null (6 Suits),1,0
Pink-Fives & White (5 Suits),1,0
