variant,attempts,won
Dark Rainbow (6 Suits),11,1
Dark Pink (6 Suits),6,1
Gray Pink (6 Suits),6,1
Color Blind (3 Suits),5,1
Pink (6 Suits),4,1
Dual-Color (3 Suits),4,1
Rainbow-Ones (6 Suits),4,1
Pink & Dark Rainbow (6 Suits),4,1
Pink & Omni (5 Suits),4,1
Light-Pink-Fives & Muddy Rainbow (6 Suits),4,1
Rainbow (5 Suits),3,1
Null (4 Suits),3,1
Rainbow-Ones (4 Suits),3,1
Pink & Omni (3 Suits),3,1
Black & Pink (6 Suits),2,1
White (3 Suits),2,1
Black (5 Suits),2,1
White (5 Suits),2,1
Brown (5 Suits),2,1
Null (3 Suits),2,1
Dual-Color (6 Suits),2,1
Brown & Omni (5 Suits),2,1
Brown (6 Suits),1,1
3 Suits,1,1
Pink (4 Suits),1,1
Rainbow & Gray (6 Suits),1,1
Black & Pink (5 Suits),1,1
Brown (4 Suits),1,1
Dark Omni (6 Suits),1,1
Rainbow & White (4 Suits),1,1
Rainbow & Pink (4 Suits),1,1
Black & White (5 Suits),1,1
Null (5 Suits),1,1
Dual-Color & Rainbow (4 Suits),1,1
Pink-Fives & Rainbow (5 Suits),1,1
Throw It in a Hole (4 Suits),1,1
Rainbow & Omni (3 Suits),1,1
Pink & Omni (4 Suits),1,1
Black & Null (6 Suits),1,1
Black & Null (5 Suits),10,0
Dual-Color Mix,7,0
Rainbow-Ones (5 Suits),7,0
Number Mute (5 Suits),7,0
Rainbow & Pink (3 Suits),6,0
Black & Brown (6 Suits),5,0
Black & Rainbow (5 Suits),5,0
White & Null (4 Suits),5,0
Brown & Null (4 Suits),4,0
Rainbow & Null (3 Suits),4,0
Brown & Omni (6 Suits),4,0
Rainbow & Dark Pink (5 Suits),4,0
Number Mute (6 Suits),4,0
Brown & Null (3 Suits),3,0
Ambiguous & White (5 Suits),3,0
Pink & Omni (6 Suits),3,0
Brown & Gray (5 Suits),3,0
Rainbow-Ones & White (6 Suits),3,0
Throw It in a Hole (5 Suits),2,0
Rainbow (6 Suits),1,0
Black (6 Suits),1,0
White (6 Suits),1,0
Dark Omni (5 Suits),1,0
Number Mute (3 Suits),1,0
Pink & Dark Null (6 Suits),1,0
Cocoa Rainbow (6 Suits),1,0
