variant,attempts,won
Duck (5 Suits),20,1
Black & Rainbow (5 Suits),18,1
Black (5 Suits),14,1
Black & Rainbow (6 Suits),13,1
Rainbow (6 Suits),12,1
Null (5 Suits),11,1
Dual-Color Mix,10,1
Prism (6 Suits),9,1
Muddy Rainbow (6 Suits),7,1
Brown (6 Suits),5,1
Black & White (5 Suits),5,1
Omni & Null (6 Suits),4,1
Dual-Color (6 Suits),4,1
Special Mix (6 Suits),4,1
No Variant,3,1
White (6 Suits),3,1
Prism (5 Suits),3,1
Dark Brown (5 Suits),3,1
Rainbow & Dark Prism (5 Suits),3,1
Throw It in a Hole (5 Suits),3,1
Brown & Gray (5 Suits),3,1
Omni (5 Suits),3,1
Very Ambiguous (6 Suits),2,1
Brown (5 Suits),2,1
White-Ones & Brown (6 Suits),2,1
Rainbow & Prism (5 Suits),2,1
Gray (5 Suits),2,1
Dark Prism (5 Suits),2,1
Pink-Ones & Gray (5 Suits),2,1
Dark Pink (5 Suits),2,1
Pink (5 Suits),2,1
Rainbow & Brown (6 Suits),2,1
Brown & Dark Rainbow (5 Suits),2,1
Up or Down (5 Suits),1,1
Prism (4 Suits),1,1
Up or Down & Prism (6 Suits),1,1
Rainbow & White (5 Suits),1,1
Rainbow & Gray (5 Suits),1,1
Black & Brown (5 Suits),1,1
Muddy Rainbow (3 Suits),1,1
Light Pink (4 Suits),1,1
Brown (3 Suits),1,1
3 Suits,1,1
Omni-Fives & Rainbow (6 Suits),1,1
4 Suits,1,1
Rainbow & Brown (5 Suits),1,1
Dark Pink (6 Suits),1,1
Special Mix (5 Suits),1,1
Throw It in a Hole & Rainbow (5 Suits),1,1
Brown & Muddy Rainbow (5 Suits),1,1
Rainbow (5 Suits),1,1
White & Brown (5 Suits),1,1
White & Cocoa Rainbow (5 Suits),1,1
Black & Muddy Rainbow (6 Suits),1,1
Rainbow & Dark Pink (5 Suits),1,1
Black (6 Suits),10,0
Pink-Ones & Black (6 Suits),8,0
Throw It in a Hole (6 Suits),5,0
Black & Dark Rainbow (6 Suits),4,0
Dark Rainbow (6 Suits),4,0
Ambiguous Mix,3,0
Cocoa Rainbow (5 Suits),3,0
Pink & Dark Prism (5 Suits),2,0
Black & Prism (6 Suits),2,0
Clue Starved & Brown (6 Suits),2,0
Rainbow & Dark Brown (5 Suits),2,0
Black & Muddy Rainbow (5 Suits),2,0
Ambiguous & Black (5 Suits),1,0
Rainbow (4 Suits),1,0
Dark Rainbow (5 Suits),1,0
Clue Starved & White (5 Suits),1,0
Cocoa Rainbow (6 Suits),1,0
Rainbow & Muddy Rainbow (4 Suits),1,0
Black & Brown (6 Suits),1,0
Null (4 Suits),1,0
Rainbow & Dark Omni (5 Suits),1,0
Gray Pink (5 Suits),1,0
Dark Brown (6 Suits),1,0
Alternating Clues (6 Suits),1,0
Brown & Omni (5 Suits),1,0
Muddy Rainbow & Prism (5 Suits),1,0
White & Dark Prism (5 Suits),1,0
Pink-Fives & Prism (4 Suits),1,0
Pink & Prism (6 Suits),1,0
