variant,attempts,won
Cocoa Rainbow (6 Suits),2,1
Dark Rainbow Reversed (6 Suits),1,1
Rainbow-Ones & Cocoa Rainbow (6 Suits),4,0
Black (6 Suits),3,0
Rainbow & Gray (6 Suits),3,0
Dark Prism (6 Suits),2,0
Ambiguous Mix,2,0
Dark Prism Reversed (6 Suits),2,0
Dark Brown (6 Suits),1,0
Black & Light Pink (6 Suits),1,0
White-Ones & Gray Pink (6 Suits),1,0
Muddy Rainbow & Dark Prism (6 Suits),1,0
Prism & Dark Pink (6 Suits),1,0
Dual-Color & Black (6 Suits),1,0
Black & Prism (6 Suits),1,0
Rainbow-Ones & Black (6 Suits),1,0
Black & Omni (6 Suits),1,0
Rainbow & Dark Pink (6 Suits),1,0
