variant,attempts,won
Rainbow & Muddy Rainbow (4 Suits),3,1
Rainbow-Ones & White (4 Suits),1,1
Rainbow & Brown (4 Suits),1,1
Pink & White (4 Suits),1,1
Dual-Color & Rainbow (4 Suits),1,1
Rainbow-Fives & White (4 Suits),1,1
White-Ones & Brown (4 Suits),3,0
Dual-Color & Light Pink (4 Suits),2,0
Deceptive-Fives (4 Suits),2,0
Rainbow-Fives & Prism (4 Suits),1,0
Brown-Ones & Brown (4 Suits),1,0
Brown-Ones (4 Suits),1,0
Muddy-Rainbow-Fives & Prism (4 Suits),1,0
White Reversed (4 Suits),1,0
Omni (4 Suits),1,0
Throw It in a Hole & Rainbow (4 Suits),1,0
Pink & Muddy Rainbow (4 Suits),1,0
White & Light Pink (4 Suits),1,0
Pink & Omni (4 Suits),1,0
Null-Ones (4 Suits),1,0
