variant,attempts,won
White & Cocoa Rainbow (6 Suits),10,0
Pink & Cocoa Rainbow (6 Suits),10,0
Black & Muddy Rainbow (5 Suits),8,0
White-Fives (6 Suits),6,0
White-Ones & Dark Prism (6 Suits),6,0
White & Dark Prism (5 Suits),5,0
Rainbow-Fives & Brown (6 Suits),5,0
Cow & Pig (5 Suits),4,0
Up or Down & Rainbow (6 Suits),4,0
White-Ones & Pink (5 Suits),4,0
Light Pink & Dark Brown (6 Suits),4,0
Dual-Color & Cocoa Rainbow (6 Suits),4,0
Prism & Gray Pink (6 Suits),4,0
Pink-Ones & Black (6 Suits),4,0
Rainbow & Gray Pink (6 Suits),4,0
Muddy Rainbow & Dark Prism (6 Suits),4,0
Up or Down & Brown (6 Suits),4,0
Black & Dark Rainbow (6 Suits),3,0
Black & Cocoa Rainbow (6 Suits),3,0
Alternating Clues (6 Suits),3,0
Color Mute (5 Suits),3,0
Brown & Dark Rainbow (5 Suits),3,0
Cocoa Rainbow (5 Suits),2,0
Brown & Gray Pink (6 Suits),2,0
Dual-Color & Dark Pink (6 Suits),2,0
Dual-Color & Dark Prism (6 Suits),2,0
Null (3 Suits),1,0
White & Omni (6 Suits),1,0
Null-Ones & Gray (6 Suits),1,0
Muddy-Rainbow-Fives & Pink (5 Suits),1,0
Prism & Gray (5 Suits),1,0
Rainbow-Ones & Dark Prism (6 Suits),1,0
