variant,attempts,won
Rainbow (6 Suits),11,1
Pink & Omni (6 Suits),7,1
6 Suits,4,1
Throw It in a Hole (6 Suits),4,1
Rainbow & Brown (6 Suits),4,1
Clue Starved & Prism (6 Suits),3,1
White & Prism (6 Suits),3,1
Up or Down & Muddy Rainbow (6 Suits),2,1
Up or Down & Prism (6 Suits),2,1
Null-Fives (6 Suits),2,1
Up or Down & Brown (6 Suits),2,1
Up or Down (6 Suits),1,1
Dark Rainbow (6 Suits),1,1
Pink & Dark Rainbow (6 Suits),1,1
Extremely Ambiguous (6 Suits),1,1
Ambiguous (6 Suits),1,1
Black & Rainbow (6 Suits),1,1
Pink & Muddy Rainbow (6 Suits),1,1
Dual-Color & Omni (6 Suits),1,1
Dual-Color Mix,1,1
Clue Starved & Rainbow (6 Suits),1,1
Dual-Color & Pink (6 Suits),1,1
Prism & Gray (6 Suits),1,1
Pink & Null (6 Suits),1,1
Up or Down & Pink (6 Suits),1,1
White-Ones & Muddy Rainbow (6 Suits),1,1
White (6 Suits),9,0
White & Dark Brown (6 Suits),5,0
Black & Pink (6 Suits),4,0
Gray Reversed (6 Suits),4,0
Up or Down & Rainbow (6 Suits),2,0
Rainbow & Light Pink (6 Suits),2,0
Pink & Cocoa Rainbow (6 Suits),2,0
White-Fives & Dark Rainbow (6 Suits),2,0
Dual-Color & White (6 Suits),2,0
Dual-Color & Dark Rainbow (6 Suits),2,0
Null & Light Pink (6 Suits),2,0
Black & White (6 Suits),1,0
Rainbow-Ones & Light Pink (6 Suits),1,0
Black & Gray Pink (6 Suits),1,0
Dark Prism (6 Suits),1,0
White & Null (6 Suits),1,0
Dual-Color & Muddy Rainbow (6 Suits),1,0
