variant,attempts,won
Special Mix (5 Suits),23,1
Pink (5 Suits),2,1
Dark Rainbow (5 Suits),2,1
Rainbow & Muddy Rainbow (5 Suits),2,1
Rainbow-Ones & Brown (5 Suits),2,1
Pink-Ones (5 Suits),1,1
White-Fives (5 Suits),1,1
Light-Pink-Ones & Brown (5 Suits),1,1
Pink & Light Pink (5 Suits),1,1
White & Muddy Rainbow (5 Suits),1,1
Rainbow-Fives & Light Pink (5 Suits),1,1
No Variant,9,0
Black (5 Suits),8,0
Ambiguous & Rainbow (5 Suits),6,0
Pink & White (5 Suits),5,0
Pink-Fives & Dark Rainbow (5 Suits),4,0
Brown & Dark Pink (5 Suits),3,0
Light Pink (5 Suits),2,0
Omni-Fives & Omni (5 Suits),2,0
Dark Prism (5 Suits),2,0
White-Ones & Black (5 Suits),1,0
Brown-Ones & Light Pink (5 Suits),1,0
Gray (5 Suits),1,0
Muddy Rainbow & Prism (5 Suits),1,0
