variant,attempts,won
Rainbow (6 Suits),11,1
Duck (6 Suits),5,1
Black (6 Suits),3,1
Dual-Color (6 Suits),3,1
6 Suits,3,1
Ambiguous (6 Suits),3,1
Color Blind (6 Suits),2,1
Very Ambiguous (6 Suits),2,1
Dark Rainbow (6 Suits),1,1
Pink-Fives & Rainbow (6 Suits),1,1
Black & Rainbow (6 Suits),1,1
Black & Dark Rainbow (6 Suits),51,0
Pink-Fives (6 Suits),7,0
White Reversed (6 Suits),3,0
Up or Down & White (6 Suits),2,0
Dual-Color & Rainbow (6 Suits),2,0
Pink (6 Suits),2,0
Clue Starved (6 Suits),1,0
Rainbow & Dark Pink (6 Suits),1,0
Cow & Pig (6 Suits),1,0
Dark Brown (6 Suits),1,0
Totally Blind (6 Suits),1,0
Rainbow & Gray (6 Suits),1,0
Omni (6 Suits),1,0
Dual-Color Mix,1,0
Throw It in a Hole (6 Suits),1,0
White & Dark Pink (6 Suits),1,0
Up or Down & Brown (6 Suits),1,0
