variant,attempts,won
Black & Pink (6 Suits),14,1
Rainbow & Dark Prism (6 Suits),12,1
Null (3 Suits),10,1
Pink & Light Pink (3 Suits),9,1
No Variant,7,1
Dark Omni (6 Suits),7,1
Rainbow & Prism (4 Suits),6,1
Black & Omni (5 Suits),6,1
Rainbow & Gray (5 Suits),6,1
Pink & White (4 Suits),5,1
Null-Ones (6 Suits),5,1
4 Suits,5,1
Gray (6 Suits),5,1
White-Ones & Prism (6 Suits),5,1
White-Ones & Light Pink (5 Suits),4,1
Black & Pink (5 Suits),4,1
White Reversed (3 Suits),3,1
Pink & Prism (4 Suits),3,1
Dark Prism (6 Suits),2,1
Rainbow-Fives (6 Suits),2,1
Omni-Ones (3 Suits),2,1
Pink & White (5 Suits),2,1
Rainbow & Prism (5 Suits),2,1
Pink & Prism (3 Suits),2,1
6 Suits,2,1
White (6 Suits),2,1
Rainbow (6 Suits),1,1
Pink (3 Suits),1,1
Rainbow (3 Suits),1,1
White-Fives (6 Suits),1,1
Brown-Ones & Pink (5 Suits),1,1
Black & Rainbow (6 Suits),1,1
Brown-Ones & Rainbow (6 Suits),1,1
3 Suits,1,1
White (3 Suits),1,1
Pink & Gray (6 Suits),1,1
Black & Omni (6 Suits),11,0
Gray Pink (6 Suits),10,0
Black & Rainbow (5 Suits),7,0
Black & Muddy Rainbow (5 Suits),7,0
Pink & Dark Omni (6 Suits),7,0
Light Pink & Gray (5 Suits),6,0
Cocoa Rainbow (6 Suits),5,0
Black & Dark Omni (6 Suits),5,0
Gray (5 Suits),4,0
Pink-Ones (3 Suits),3,0
Black & Dark Brown (6 Suits),3,0
Null (4 Suits),3,0
Brown (3 Suits),2,0
White Reversed (4 Suits),2,0
Black & Gray (6 Suits),2,0
Rainbow & Prism (6 Suits),2,0
Pink & Brown (6 Suits),2,0
Rainbow & Brown (5 Suits),2,0
White-Fives (5 Suits),1,0
Prism & Gray Pink (6 Suits),1,0
Omni-Ones & Omni (3 Suits),1,0
Prism (5 Suits),1,0
