variant,attempts,won
Clue Starved & Prism (5 Suits),4,1
White (5 Suits),4,1
Null & Muddy Rainbow (5 Suits),3,1
White & Omni (5 Suits),2,1
Omni & Prism (5 Suits),2,1
Pink-Fives (5 Suits),2,1
Deceptive-Ones & White (5 Suits),2,1
Rainbow (5 Suits),2,1
No Variant,1,1
Omni & Muddy Rainbow (5 Suits),1,1
Muddy Rainbow & Prism (5 Suits),1,1
White & Light Pink (5 Suits),1,1
Light Pink & Prism (5 Suits),1,1
Pink (5 Suits),1,1
Light Pink (5 Suits),1,1
Rainbow-Fives & Prism (5 Suits),1,1
Rainbow & Omni (5 Suits),7,0
Clue Starved & Brown (5 Suits),4,0
Omni & Light Pink (5 Suits),3,0
Omni-Fives & Pink (5 Suits),2,0
White & Muddy Rainbow (5 Suits),2,0
Ambiguous & Omni (5 Suits),2,0
Prism Reversed (5 Suits),1,0
Rainbow-Ones & Prism (5 Suits),1,0
Pink & Null (5 Suits),1,0
Brown-Ones (5 Suits),1,0
