variant,attempts,won
Omni-Fives & Pink (6 Suits),19,1
Throw It in a Hole & Null (4 Suits),14,1
Reversed (5 Suits),8,1
Black & Prism (6 Suits),8,1
Reversed (6 Suits),7,1
Omni-Fives & Pink (4 Suits),6,1
Alternating Clues & Cocoa Rainbow (5 Suits),6,1
Omni-Fives & Pink (5 Suits),4,1
White & Prism (5 Suits),4,1
White & Prism (6 Suits),4,1
Brown & Prism (6 Suits),4,1
Alternating Clues & Cocoa Rainbow (6 Suits),4,1
White & Prism (4 Suits),3,1
Prism Reversed (4 Suits),3,1
White Reversed (5 Suits),3,1
Dual-Color & White (6 Suits),3,1
Pink-Ones & Rainbow (4 Suits),3,1
Pink-Ones & Rainbow (6 Suits),3,1
Pink-Ones & Prism (3 Suits),3,1
Pink-Ones & Prism (5 Suits),3,1
Null & Prism (6 Suits),3,1
Null & Muddy Rainbow (6 Suits),3,1
Reversed (4 Suits),2,1
Rainbow Reversed (4 Suits),2,1
Light Pink & Prism (4 Suits),2,1
Light Pink & Prism (6 Suits),2,1
Pink-Ones & Rainbow (5 Suits),2,1
Reversed (3 Suits),1,1
Rainbow Reversed (3 Suits),1,1
Omni-Fives & Pink (3 Suits),1,1
Brown-Ones (5 Suits),1,1
Brown-Ones (6 Suits),1,1
White & Prism (3 Suits),1,1
Prism Reversed (3 Suits),1,1
Light Pink & Prism (3 Suits),1,1
Prism Reversed (5 Suits),1,1
Prism Reversed (6 Suits),1,1
Up or Down & Prism (5 Suits),1,1
Dual-Color & Pink (4 Suits),1,1
Dual-Color & Pink (6 Suits),1,1
Dual-Color & White (4 Suits),1,1
Pink-Ones & Rainbow (3 Suits),1,1
Pink-Ones & Prism (4 Suits),1,1
Pink-Ones & Prism (6 Suits),1,1
Deceptive-Ones (3 Suits),1,1
Omni & Prism (3 Suits),1,1
Pink & Gray Pink (5 Suits),18,0
Rainbow-Ones & Omni (6 Suits),4,0
Rainbow Reversed (5 Suits),2,0
