variant,attempts,won
Brown & Dark Rainbow (6 Suits),12,1
Omni & Dark Prism (6 Suits),5,1
Brown (6 Suits),3,1
Special Mix (6 Suits),3,1
Rainbow & Dark Brown (6 Suits),3,1
Omni & Gray Pink (6 Suits),3,1
White Reversed (6 Suits),2,1
Rainbow & Muddy Rainbow (6 Suits),2,1
White-Fives & Pink (6 Suits),2,1
Up or Down & Omni (6 Suits),1,1
Omni & Dark Brown (6 Suits),1,1
Brown & Dark Omni (6 Suits),1,1
Rainbow & Dark Null (6 Suits),5,0
Black & Dark Pink (6 Suits),5,0
Rainbow & Null (6 Suits),4,0
Muddy Rainbow & Dark Omni (6 Suits),4,0
Light Pink & Dark Prism (6 Suits),2,0
Null & Dark Brown (6 Suits),1,0
Rainbow & Dark Pink (6 Suits),1,0
Pink-Fives & Omni (6 Suits),1,0
Alternating Clues & Rainbow (6 Suits),1,0
