player1,player2,attempts,won_variants,attempts/win
ADrone,pianoblook,38,6,6.33
Aluap,antitelharsic,13,3,4.33
Amy2,wump,10,1,10.00
Amy2,Nitrate2,24,2,12.00
anser,nukelauncher,17,2,8.50
anser,william65537,1,0,NA
asaelr,scharkbite,44,3,14.67
avanderwalde,rkass,82,11,7.45
BlueNovember,Pantheia,11,2,5.50
BlueNovember,Crux,5,1,5.00
ChristopheAF,Lanvin,179,11,16.27
Dr_Kakashi,kimbifille,93,12,7.75
Dr_Kakashi,IAMJEFF,28,5,5.60
Dr_Kakashi,asaelr,58,9,6.44
Dr_Kakashi,Floriman,83,13,6.38
Dr_Kakashi,Kyle,45,6,7.50
Dr_Kakashi,Valetta6789,31,4,7.75
Dr_Kakashi,scharkbite,53,8,6.62
Dr_Kakashi,RaKXeR,13,2,6.50
Dr_Kakashi,micerang,35,6,5.83
Dr_Kakashi,Fireheart,37,4,9.25
Dr_Kakashi,Livia,52,3,17.33
Durandal,HelanaAshryvr,8,0,NA
Durandal,Lanvin,8,0,NA
Durandal,squirrel1988,6,0,NA
emilyzhao,squidgetx,52,4,13.00
Fireheart,Valetta6789,30,4,7.50
Fireheart,Kyle,19,4,4.75
Fireheart,micerang,25,5,5.00
Fireheart,Zamiel,39,2,19.50
Fireheart,asaelr,17,4,4.25
Fireheart,Livia,18,4,4.50
Fireheart,scharkbite,35,5,7.00
Fireheart,IAMJEFF,20,6,3.33
Floriman,kimbifille,61,12,5.08
Floriman,Kyle,91,15,6.07
Floriman,Valetta6789,44,8,5.50
Floriman,asaelr,49,7,7.00
Floriman,florrat2,128,2,64.00
Floriman,RaKXeR,9,2,4.50
Floriman,scharkbite,66,9,7.33
florrat2,timotree,55,1,55.00
florrat2,postmans,16,1,16.00
florrat2,sankala,50,2,25.00
HelanaAshryvr,Lanvin,108,11,9.82
HelanaAshryvr,squirrel1988,29,2,14.50
IAMJEFF,kimbifille,30,5,6.00
IAMJEFF,Zamiel,14,0,NA
IAMJEFF,asaelr,14,1,14.00
IAMJEFF,Valetta6789,30,0,NA
IAMJEFF,scharkbite,31,6,5.17
indego,melwen,75,4,18.75
Jake_Stiles,solarstar92,2,0,NA
jh,lh,0,0,NA
kimbifille,pianoblook,98,9,10.89
kimbifille,piper,67,5,13.40
kimbifille,kooolant,63,5,12.60
Kyle,asaelr,50,6,8.33
Kyle,scharkbite,121,12,10.08
Kyle,Zamiel,34,3,11.33
Kyle,micerang,48,4,12.00
Kyle,TimeHoodie,93,11,8.45
Lanvin,melwen,115,13,8.85
Lanvin,VerySloppyTwo,86,4,21.50
Lanvin,indego,139,15,9.27
Lanvin,dobi,41,7,5.86
Lanvin,Lel0uch,66,8,8.25
Lanvin,Wittvector,64,7,9.14
Lanvin,jack67889,82,11,7.45
Lanvin,MangoPie,93,12,7.75
Lanvin,rz,75,11,6.82
Lanvin,squirrel1988,49,4,12.25
Lel0uch,indego,109,8,13.62
Lel0uch,melwen,91,7,13.00
Lel0uch,MarkusKahlsen,20,6,3.33
Lel0uch,derekcheah,52,10,5.20
Lel0uch,squirrel1988,17,1,17.00
Lel0uch,frosty104,48,13,3.69
Libster,sjdrodge,11,2,5.50
Libster,timotree,54,1,54.00
Libster,Valetta6789,10,3,3.33
Libster,florrat2,29,2,14.50
Libster,RaKXeR,19,2,9.50
Libster,sankala,3,2,1.50
Libster,Zamiel,40,4,10.00
Libster,NoMercy,12,1,12.00
Libster,Razvogor,21,0,NA
Libster,frog-kun,0,0,NA
Libster,Razgovor,26,3,8.67
Libster,NotRaKXeR,1,1,1.00
Livia,invarse,2,2,1.00
melwen,ntinta,17,1,17.00
melwen,scharkbite,150,11,13.64
melwen,squirrel1988,23,4,5.75
melwen,sephiroth,111,9,12.33
micerang,scharkbite,58,8,7.25
NoMercy,florrat2,14,1,14.00
NoMercy,Zamiel,16,3,5.33
Pablo-,nitawa,44,3,14.67
pianoblook,piper,103,12,8.58
RaKXeR,florrat2,9,2,4.50
RaKXeR,Valetta6789,7,2,3.50
RaKXeR,Zamiel,12,1,12.00
Razvogor,florrat2,3,0,NA
rz,wump,32,6,5.33
Sh,jh,0,0,NA
Sh,lh,0,0,NA
Syrah,scepheo,12,2,6.00
Syrah,mugsly,15,1,15.00
TheDaniMan,indego,22,3,7.33
TheDaniMan,doeo,8,1,8.00
TheDaniMan,lilyxy,13,2,6.50
TimeHoodie,kimbifille,74,7,10.57
TimeHoodie,melwen,114,16,7.12
Valetta6789,florrat2,161,2,80.50
VerySloppyTwo,sephiroth,98,6,16.33
Zamiel,kimbifille,30,4,7.50
Zamiel,micerang,48,4,12.00
Zamiel,scharkbite,77,5,15.40
Zamiel,florrat2,22,1,22.00
Zamiel,sankala,7,1,7.00
