variant,attempts,won
Black (5 Suits),2,1
No Variant,1,1
Brown (5 Suits),1,1
Rainbow (5 Suits),1,1
Pink & Brown (5 Suits),1,1
Muddy-Rainbow-Fives (5 Suits),1,1
Special Mix (5 Suits),63,0
White & Muddy Rainbow (5 Suits),4,0
Dark Omni (5 Suits),3,0
Pink & Dark Rainbow (5 Suits),3,0
Prism (5 Suits),3,0
Dark Rainbow (5 Suits),2,0
White & Dark Prism (5 Suits),2,0
Pink & White (5 Suits),2,0
Rainbow & Light Pink (5 Suits),1,0
Rainbow & Brown (5 Suits),1,0
White-Fives & Muddy Rainbow (5 Suits),1,0
Pink-Fives (5 Suits),1,0
Brown & Prism (5 Suits),1,0
White (5 Suits),1,0
Dark Brown (5 Suits),1,0
Gray (5 Suits),1,0
Up or Down & Prism (5 Suits),1,0
