variant,attempts,won
Black (6 Suits),13,1
Special Mix (6 Suits),6,1
3 Suits,5,1
Clue Starved (6 Suits),5,1
Clue Starved (5 Suits),4,1
Brown (4 Suits),3,1
White (5 Suits),2,1
No Variant,2,1
Ambiguous (6 Suits),2,1
Pink-Ones (5 Suits),2,1
Black & White (6 Suits),2,1
Muddy Rainbow (4 Suits),2,1
Dark Rainbow (6 Suits),2,1
Dark Brown (5 Suits),2,1
Pink & Prism (5 Suits),2,1
Dual-Color & Pink (6 Suits),2,1
Rainbow & Null (6 Suits),2,1
Rainbow (5 Suits),1,1
Light Pink (5 Suits),1,1
Light Pink & Dark Rainbow (5 Suits),1,1
Omni (4 Suits),1,1
Dual-Color (5 Suits),1,1
Light Pink (4 Suits),1,1
Pink & White (6 Suits),1,1
Null (6 Suits),1,1
Clue Starved & Null (5 Suits),1,1
Black & Light Pink (6 Suits),1,1
Omni-Fives (5 Suits),1,1
Black (5 Suits),15,0
Special Mix (5 Suits),14,0
Muddy Rainbow (5 Suits),7,0
Dark Brown (6 Suits),7,0
Prism (4 Suits),7,0
Dark Omni (5 Suits),6,0
Brown (5 Suits),5,0
Pink (5 Suits),5,0
Dark Null (5 Suits),5,0
White (6 Suits),4,0
Clue Starved & Pink (5 Suits),4,0
Omni (6 Suits),4,0
Dark Prism (6 Suits),4,0
Rainbow & Brown (5 Suits),3,0
Rainbow & Brown (6 Suits),3,0
Omni (5 Suits),3,0
Dark Pink (6 Suits),3,0
Black & Brown (6 Suits),3,0
Prism & Dark Pink (6 Suits),3,0
Black & Null (6 Suits),3,0
Brown & Prism (6 Suits),3,0
Brown (6 Suits),2,0
Rainbow & White (5 Suits),2,0
Gray Pink (5 Suits),2,0
Cocoa Rainbow (5 Suits),2,0
Gray Reversed (5 Suits),2,0
Pink & Cocoa Rainbow (5 Suits),2,0
Black & Rainbow (6 Suits),2,0
Black & Pink (5 Suits),2,0
Dark Pink (5 Suits),2,0
Clue Starved & Brown (6 Suits),2,0
White-Ones & Brown (6 Suits),1,0
Rainbow (4 Suits),1,0
Up or Down (6 Suits),1,0
Light-Pink-Fives & Gray (6 Suits),1,0
Black & Dark Rainbow (6 Suits),1,0
Pink & Brown (6 Suits),1,0
Dual-Color Mix,1,0
Rainbow & Null (5 Suits),1,0
Dual-Color & Rainbow (6 Suits),1,0
Black & Null (5 Suits),1,0
