variant,attempts,won
Up or Down & White (5 Suits),11,1
Duck (5 Suits),7,1
Color Mute (5 Suits),5,1
Pink & Omni (5 Suits),4,1
Extremely Ambiguous (5 Suits),4,1
Pink & Null (5 Suits),3,1
White-Fives (5 Suits),3,1
Up or Down & Muddy Rainbow (5 Suits),3,1
Up or Down & Rainbow (5 Suits),2,1
Up or Down & Light Pink (5 Suits),2,1
Cow & Pig (5 Suits),1,1
Pink & White (5 Suits),1,1
Null (5 Suits),1,1
Ambiguous & Rainbow (5 Suits),1,1
Rainbow-Fives (5 Suits),1,1
Brown-Ones (5 Suits),1,1
Pink & Brown (5 Suits),4,0
Muddy-Rainbow-Ones & Rainbow (5 Suits),3,0
White (5 Suits),1,0
Clue Starved (5 Suits),1,0
