variant,attempts,won
Brown & Null (3 Suits),17,1
White & Null (3 Suits),8,1
Brown-Ones & Null (3 Suits),8,1
Rainbow & Null (3 Suits),6,1
Null & Prism (3 Suits),6,1
Omni (3 Suits),5,1
Rainbow-Ones & Light Pink (3 Suits),5,1
Omni-Fives & White (3 Suits),5,1
Pink-Ones & Light Pink (3 Suits),5,1
White-Ones & Omni (3 Suits),5,1
Rainbow-Fives & Pink (3 Suits),5,1
White & Omni (3 Suits),4,1
Brown-Fives & Pink (3 Suits),4,1
Ambiguous & Pink (3 Suits),4,1
Pink-Ones & Pink (3 Suits),4,1
Rainbow-Fives & Omni (3 Suits),4,1
Pink & Light Pink (3 Suits),3,1
Omni-Fives & Muddy Rainbow (3 Suits),3,1
Null & Light Pink (3 Suits),3,1
Color Mute (3 Suits),3,1
Omni & Null (3 Suits),3,1
Light-Pink-Ones & Null (3 Suits),3,1
Null-Ones & Null (3 Suits),3,1
Rainbow & Muddy Rainbow (3 Suits),2,1
Omni & Prism (3 Suits),2,1
Muddy Rainbow & Prism (3 Suits),2,1
Brown-Fives & Brown (3 Suits),2,1
Omni-Fives & Light Pink (3 Suits),2,1
Very Ambiguous (3 Suits),2,1
Ambiguous & White (3 Suits),2,1
Rainbow-Fives (3 Suits),2,1
Deceptive-Fives (3 Suits),2,1
Rainbow-Ones & Brown (3 Suits),2,1
Muddy-Rainbow-Fives (3 Suits),2,1
Pink-Fives & Brown (3 Suits),2,1
Light Pink (3 Suits),1,1
Null (3 Suits),1,1
Rainbow-Ones & White (3 Suits),1,1
Light-Pink-Fives & Brown (3 Suits),1,1
Light-Pink-Ones & White (3 Suits),1,1
Pink-Fives & Prism (3 Suits),1,1
Omni-Fives (3 Suits),1,1
Omni-Ones & Omni (3 Suits),1,1
White-Fives & Rainbow (3 Suits),1,1
Ambiguous & Brown (3 Suits),1,1
Rainbow-Ones & Rainbow (3 Suits),1,1
Pink-Ones (3 Suits),1,1
Omni-Ones (3 Suits),1,1
Ambiguous & Muddy Rainbow (3 Suits),1,1
Brown-Ones & Pink (3 Suits),1,1
Brown-Ones (3 Suits),1,1
Omni-Ones & Null (3 Suits),1,1
Light-Pink-Ones (3 Suits),1,1
Null-Ones (3 Suits),1,1
Rainbow-Ones & Prism (3 Suits),1,1
Brown-Fives & Prism (3 Suits),1,1
Rainbow-Ones & Null (3 Suits),1,1
White-Ones & Null (3 Suits),1,1
Pink-Ones & Rainbow (3 Suits),1,1
Rainbow-Fives & Brown (3 Suits),1,1
Rainbow-Fives & Prism (3 Suits),1,1
Rainbow & Light Pink (3 Suits),3,0
Pink & Omni (3 Suits),3,0
Ambiguous & Light Pink (3 Suits),3,0
Rainbow-Ones (3 Suits),2,0
Null & Muddy Rainbow (3 Suits),1,0
