variant,attempts,won
Pink & Prism (3 Suits),7,1
Light-Pink-Ones & Rainbow (3 Suits),4,1
White-Ones & Brown (3 Suits),3,1
Null-Ones & Rainbow (3 Suits),3,1
Omni-Fives & Prism (3 Suits),3,1
White-Fives & White (3 Suits),3,1
Rainbow & Prism (3 Suits),2,1
White & Muddy Rainbow (3 Suits),2,1
Color Blind (3 Suits),2,1
Number Blind (3 Suits),2,1
Pink & White (3 Suits),1,1
White & Prism (3 Suits),1,1
Brown & Omni (3 Suits),1,1
White-Ones & Prism (3 Suits),1,1
White-Ones & Rainbow (3 Suits),1,1
White-Ones & White (3 Suits),1,1
Light-Pink-Fives & Prism (3 Suits),1,1
Pink-Ones & Brown (3 Suits),1,1
Light-Pink-Fives (3 Suits),1,1
Totally Blind (3 Suits),1,1
White-Fives & Brown (3 Suits),1,1
Null (3 Suits),1,0
