variant,attempts,won
Pink (3 Suits),13,1
Rainbow & Brown (3 Suits),10,1
Null (5 Suits),9,1
Light Pink (5 Suits),6,1
Cow & Pig (5 Suits),6,1
White & Brown (5 Suits),5,1
Omni (3 Suits),4,1
White & Brown (3 Suits),3,1
Pink & Brown (6 Suits),3,1
Black & Null (6 Suits),3,1
Rainbow & Omni (3 Suits),3,1
Up or Down & Pink (6 Suits),3,1
Cocoa Rainbow (6 Suits),3,1
Pink & Prism (6 Suits),3,1
4 Suits,2,1
Pink (5 Suits),2,1
Brown (4 Suits),2,1
Number Blind (3 Suits),2,1
Pink & White (4 Suits),2,1
Rainbow (5 Suits),2,1
Alternating Clues (5 Suits),2,1
Muddy Rainbow (6 Suits),2,1
Up or Down (6 Suits),2,1
Rainbow-Ones (5 Suits),2,1
Throw It in a Hole (6 Suits),2,1
Rainbow & Omni (4 Suits),2,1
Rainbow & White (4 Suits),2,1
Muddy-Rainbow-Fives (6 Suits),2,1
No Variant,1,1
Brown (3 Suits),1,1
Black & Rainbow (5 Suits),1,1
Light Pink (6 Suits),1,1
White & Brown (4 Suits),1,1
Number Blind (4 Suits),1,1
Black & Brown (6 Suits),1,1
Null (6 Suits),1,1
Pink-Fives & Rainbow (4 Suits),1,1
Rainbow-Ones (4 Suits),1,1
Pink & Brown (5 Suits),1,1
Pink & Brown (4 Suits),1,1
Pink & Omni (6 Suits),1,1
Pink & Null (6 Suits),1,1
Pink & Null (3 Suits),1,1
Black & Muddy Rainbow (6 Suits),1,1
Black & Null (5 Suits),18,0
Black & Dark Rainbow (6 Suits),12,0
Rainbow & Null (4 Suits),8,0
Gray (5 Suits),7,0
Dark Pink (6 Suits),6,0
Black & Omni (6 Suits),6,0
Rainbow & Omni (6 Suits),5,0
Black & Pink (6 Suits),4,0
Pink & Dark Rainbow (6 Suits),4,0
Rainbow & Null (5 Suits),4,0
Pink & Null (4 Suits),4,0
Black & Rainbow (6 Suits),3,0
Pink & White (3 Suits),3,0
Brown & Dark Rainbow (6 Suits),3,0
Totally Blind (5 Suits),3,0
Dark Pink (5 Suits),3,0
Cocoa Rainbow (5 Suits),3,0
Prism (6 Suits),3,0
Pink-Fives & Brown (5 Suits),3,0
Brown (6 Suits),2,0
Black & Brown (5 Suits),2,0
Color Mute (6 Suits),2,0
Pink & Dark Rainbow (5 Suits),2,0
Very Ambiguous (3 Suits),2,0
Pink (6 Suits),1,0
Totally Blind (6 Suits),1,0
Black & Pink (5 Suits),1,0
Muddy Rainbow (4 Suits),1,0
Up or Down (5 Suits),1,0
Muddy Rainbow (3 Suits),1,0
Ambiguous & Dual-Color,1,0
Black (6 Suits),1,0
Black & Omni (5 Suits),1,0
Number Blind (6 Suits),1,0
Up or Down & Rainbow (5 Suits),1,0
White Reversed (4 Suits),1,0
Dual-Color & Brown (6 Suits),1,0
Up or Down & Prism (6 Suits),1,0
Gray Pink (5 Suits),1,0
