variant,attempts,won
Brown (6 Suits),8,1
Rainbow (6 Suits),6,1
Cocoa Rainbow (6 Suits),5,1
Pink & Prism (6 Suits),3,1
White (6 Suits),2,1
Pink (6 Suits),1,1
Muddy Rainbow (6 Suits),1,1
Dark Rainbow (6 Suits),1,1
Black & Muddy Rainbow (6 Suits),1,1
Black & Light Pink (6 Suits),1,1
Black (6 Suits),10,0
Black & Dark Rainbow (6 Suits),6,0
Brown & Dark Rainbow (6 Suits),5,0
Black & Omni (6 Suits),5,0
Dual-Color Mix,5,0
Gray (6 Suits),4,0
Black & White (6 Suits),4,0
Ambiguous Mix,3,0
Rainbow & White (6 Suits),3,0
6 Suits,2,0
Color Mute (6 Suits),2,0
Pink-Fives & Rainbow (6 Suits),2,0
Ambiguous & Dual-Color,1,0
Up or Down (6 Suits),1,0
Very Ambiguous (6 Suits),1,0
Number Blind (6 Suits),1,0
Dark Pink (6 Suits),1,0
White & Dark Brown (6 Suits),1,0
Dual-Color & Brown (6 Suits),1,0
Up or Down & Prism (6 Suits),1,0
